period_label,platform,metric,city_name,region,value,artists
Q3_2023,Spotify,streaming_listeners,Ikoyi,Osun,1.0,1
Q3_2023,Spotify,streaming_listeners,Ikole,Ekiti,1.0,1
Q3_2023,Spotify,streaming_listeners,Ifo,Ogun State,1.0,1
Q3_2023,Spotify,streaming_listeners,Otokutu,Delta,1.0,1
Q3_2023,Spotify,streaming_listeners,Kuje,Federal Capital Territory,1.0,1
Q3_2023,Spotify,streaming_listeners,Ozoro,Delta,1.0,1
Q3_2023,YouTube,streaming_listeners,Lagos,Lagos,467280.0,39
Q3_2023,YouTube,streaming_listeners,Port Harcourt,Rivers,141390.0,39
Q3_2023,YouTube,streaming_listeners,Abuja,Federal Capital Territory,126678.0,39
Q3_2023,YouTube,streaming_listeners,Ibadan,Oyo,28243.0,37
Q3_2023,YouTube,streaming_listeners,Ebute-Lekki,Lagos,24789.0,35
Q3_2023,YouTube,streaming_listeners,Osogbo,Osun,14409.0,30
Q3_2023,YouTube,streaming_listeners,Benin City,Edo,2957.0,17
Q3_2023,YouTube,streaming_listeners,Abeokuta,Ogun State,1492.0,5
Q3_2023,YouTube,streaming_listeners,Apia,NI,113.0,2
Q3_2023,YouTube,streaming_listeners,Pakuro,Ogun State,82.0,2
Q3_2023,YouTube,streaming_listeners,Kubwa,Federal Capital Territory,34.0,3
Q3_2023,YouTube,streaming_listeners,Agege,,16.0,2
Q3_2023,YouTube,streaming_listeners,Galadima,Zamfara,11.0,1
Q3_2023,YouTube,streaming_listeners,Enugu,Enugu,10.0,2
Q3_2023,YouTube,streaming_listeners,Uyo,Akwa Ibom,7.0,1
Q3_2023,YouTube,streaming_listeners,Zaria,Kaduna,5.0,1
Q3_2023,YouTube,streaming_listeners,Yenagoa,Bayelsa,5.0,1
Q4_2023,Instagram,social_followers,Lagos,Lagos,90433845.0,149
Q4_2023,Instagram,social_followers,Abuja,Federal Capital Territory,17061563.0,147
Q4_2023,Instagram,social_followers,Port Harcourt,Rivers,4797913.0,135
Q4_2023,Instagram,social_followers,Uyo,Akwa Ibom,1500490.0,72
Q4_2023,Instagram,social_followers,Ado Ekiti,Ekiti,1233174.0,63
Q4_2023,Instagram,social_followers,Osogbo,Osun,157695.0,13
Q4_2023,Instagram,social_followers,Makurdi,Benue,45204.0,5
Q4_2023,Instagram,social_followers,Yenagoa,Bayelsa,24173.0,7
Q4_2023,Instagram,social_followers,Bauchi,Bauchi,17687.0,3
Q4_2023,Instagram,social_followers,Maiduguri,Borno,13273.0,2
Q4_2023,Instagram,social_followers,Zaria,Kaduna,12193.0,2
Q4_2023,Instagram,social_followers,Gombe,Gombe,10950.0,2
Q4_2023,Instagram,social_followers,Katsina,Katsina,9372.0,2
Q4_2023,Instagram,social_followers,Birnin Kebbi,Kebbi,7253.0,2
Q4_2023,Instagram,social_followers,Gusau,Zamfara,6815.0,2
Q4_2023,Instagram,social_followers,Damaturu,Yobe,5853.0,2
Q4_2023,Instagram,social_followers,Jalingo,Taraba,3669.0,2
Q4_2023,Instagram,social_followers,Lafia,Nasarawa,3261.0,2
Q4_2023,Instagram,social_followers,Daura,Katsina,1599.0,1
Q4_2023,Spotify,streaming_listeners,Lagos,Lagos,26672693.0,597
Q4_2023,Spotify,streaming_listeners,Katsina,Katsina,13267961.0,573
Q4_2023,Spotify,streaming_listeners,Port Harcourt,Rivers,10638920.0,565
Q4_2023,Spotify,streaming_listeners,Ibadan,Oyo,6420944.0,556
Q4_2023,Spotify,streaming_listeners,Abuja,Federal Capital Territory,1337912.0,549
Q4_2023,Spotify,streaming_listeners,Onitsha,Anambra,1225002.0,474
Q4_2023,Spotify,streaming_listeners,Umueze Anam,Anambra,1141316.0,493
Q4_2023,Spotify,streaming_listeners,Enugu,Enugu,927817.0,457
Q4_2023,Spotify,streaming_listeners,Kaduna,Kaduna,637236.0,477
Q4_2023,Spotify,streaming_listeners,Asaba,Delta,540595.0,409
Q4_2023,Spotify,streaming_listeners,Benin City,Edo,446311.0,408
Q4_2023,Spotify,streaming_listeners,Ilorin,Kwara,339830.0,414
Q4_2023,Spotify,streaming_listeners,Owerri,Imo,323623.0,354
Q4_2023,Spotify,streaming_listeners,Uyo,Akwa Ibom,314939.0,375
Q4_2023,Spotify,streaming_listeners,Nnewi,Anambra,128663.0,225
Q4_2023,Spotify,streaming_listeners,Kano,Kano,128032.0,285
Q4_2023,Spotify,streaming_listeners,Aba,Abia,122741.0,180
Q4_2023,Spotify,streaming_listeners,Awka,Anambra,60136.0,159
Q4_2023,Spotify,streaming_listeners,Oron,Akwa Ibom,53376.0,83
Q4_2023,Spotify,streaming_listeners,Bonny,Rivers,30613.0,91
Q4_2023,Spotify,streaming_listeners,Iwo,Osun,12789.0,57
Q4_2023,Spotify,streaming_listeners,Enugwu Ukwu,Anambra,7694.0,29
Q4_2023,Spotify,streaming_listeners,Ikeja,Lagos,7097.0,95
Q4_2023,Spotify,streaming_listeners,Umuahia,Abia,6931.0,25
Q4_2023,Spotify,streaming_listeners,ife,Osun,6599.0,67
Q4_2023,Spotify,streaming_listeners,Zaria,Kaduna,3511.0,30
Q4_2023,Spotify,streaming_listeners,Jos,Plateau,3404.0,4
Q4_2023,Spotify,streaming_listeners,Ikorodu,Lagos,3316.0,8
Q4_2023,Spotify,streaming_listeners,Maiduguri,Borno,3292.0,6
Q4_2023,Spotify,streaming_listeners,Oyo,Oyo,1871.0,20
Q4_2023,Spotify,streaming_listeners,Ogbomoso,Oyo,1432.0,17
Q4_2023,Spotify,streaming_listeners,Abeokuta,Ogun State,1379.0,46
Q4_2023,Spotify,streaming_listeners,Warri,Delta,333.0,15
Q4_2023,Spotify,streaming_listeners,Ikole,Ekiti,144.0,6
Q4_2023,Spotify,streaming_listeners,Yola,Adamawa,130.0,20
Q4_2023,Spotify,streaming_listeners,Ado Ekiti,Ekiti,122.0,15
Q4_2023,Spotify,streaming_listeners,Ede,Osun,74.0,3
Q4_2023,Spotify,streaming_listeners,Osogbo,Osun,59.0,9
Q4_2023,Spotify,streaming_listeners,Ebute-Lekki,Lagos,55.0,12
Q4_2023,Spotify,streaming_listeners,Oju Ota,Ogun State,19.0,10
Q4_2023,Spotify,streaming_listeners,Sokoto,Sokoto,11.0,3
Q4_2023,Spotify,streaming_listeners,Agege,,7.0,7
Q4_2023,Spotify,streaming_listeners,Sagamu,Ogun State,5.0,4
Q4_2023,Spotify,streaming_listeners,Akure,Ondo,4.0,4
Q4_2023,Spotify,streaming_listeners,Pakuro,Ogun State,4.0,4
Q4_2023,Spotify,streaming_listeners,Yenagoa,Bayelsa,4.0,4
Q4_2023,Spotify,streaming_listeners,Dutse,Jigawa,3.0,3
Q4_2023,Spotify,streaming_listeners,Minna,Niger,3.0,2
Q4_2023,Spotify,streaming_listeners,Agbara,Ogun State,3.0,2
Q4_2023,Spotify,streaming_listeners,jimeta,adamawa,2.0,2
Q4_2023,Spotify,streaming_listeners,Ado Awaiye,Oyo,2.0,1
Q4_2023,Spotify,streaming_listeners,Bakori,Katsina,2.0,2
Q4_2023,Spotify,streaming_listeners,Bwari,Federal Capital Territory,2.0,2
Q4_2023,Spotify,streaming_listeners,Eleko,Lagos,2.0,2
Q4_2023,Spotify,streaming_listeners,Kau,Federal Capital Territory,2.0,2
Q4_2023,Spotify,streaming_listeners,Igando,Lagos,1.0,1
Q4_2023,Spotify,streaming_listeners,Ogun State,OG,1.0,1
Q4_2023,Spotify,streaming_listeners,Ipaja,Ogun State,1.0,1
Q4_2023,Spotify,streaming_listeners,Kokani North,Kebbi State,1.0,1
Q4_2023,Spotify,streaming_listeners,Baruwa,Oyo,1.0,1
Q4_2023,Spotify,streaming_listeners,Omu-Aran,Kwara,1.0,1
Q4_2023,Spotify,streaming_listeners,Pindiga,Gombe,1.0,1
Q4_2023,Spotify,streaming_listeners,EgbedaKetu,OY,1.0,1
Q4_2023,Spotify,streaming_listeners,Suleja,Niger,1.0,1
Q4_2023,Spotify,streaming_listeners,Oke-Aro,OG,1.0,1
Q4_2023,Spotify,streaming_listeners,Satellite Town,Lagos,1.0,1
Q4_2023,Spotify,streaming_listeners,Ijebu Ode,Ogun State,1.0,1
Q4_2023,Spotify,streaming_listeners,Ilishan-Remo,Ogun State,1.0,1
Q4_2023,Spotify,streaming_listeners,Idiomo,Ogun State,1.0,1
Q4_2023,Spotify,streaming_listeners,Igieduma,Edo,1.0,1
Q4_2023,Spotify,streaming_listeners,Oworonshoki,Lagos,1.0,1
Q4_2023,YouTube,streaming_listeners,Lagos,Lagos,465548.0,40
Q4_2023,YouTube,streaming_listeners,Port Harcourt,Rivers,158382.0,39
Q4_2023,YouTube,streaming_listeners,Abuja,Federal Capital Territory,117845.0,40
Q4_2023,YouTube,streaming_listeners,Ibadan,Oyo,39632.0,38
Q4_2023,YouTube,streaming_listeners,Ebute-Lekki,Lagos,32133.0,34
Q4_2023,YouTube,streaming_listeners,Onitsha,Anambra,11037.0,28
Q4_2023,YouTube,streaming_listeners,Benin City,Edo,775.0,8
Q4_2023,YouTube,streaming_listeners,Abeokuta,Ogun State,147.0,1
Q4_2023,YouTube,streaming_listeners,Apia,NI,65.0,2
Q4_2023,YouTube,streaming_listeners,Uyo,Akwa Ibom,49.0,4
Q4_2023,YouTube,streaming_listeners,Agege,,26.0,4
Q4_2023,YouTube,streaming_listeners,Kubwa,Federal Capital Territory,24.0,4
Q4_2023,YouTube,streaming_listeners,Pakuro,Ogun State,16.0,3
Q4_2023,YouTube,streaming_listeners,Kajola,Osun,15.0,1
Q4_2023,YouTube,streaming_listeners,Owerri,Imo,14.0,1
Q4_2023,YouTube,streaming_listeners,Jos,Plateau,7.0,1
Q4_2023,YouTube,streaming_listeners,Ikorodu,Lagos,6.0,1
Q4_2023,YouTube,streaming_listeners,Kano,Kano,5.0,1
Q1_2024,Instagram,social_followers,Lagos,Lagos,100417657.0,155
Q1_2024,Instagram,social_followers,Abuja,Federal Capital Territory,17757157.0,151
Q1_2024,Instagram,social_followers,Port Harcourt,Rivers,5790680.0,140
Q1_2024,Instagram,social_followers,Uyo,Akwa Ibom,1406641.0,68
Q1_2024,Instagram,social_followers,Ado Ekiti,Ekiti,840667.0,61
Q1_2024,Instagram,social_followers,Osogbo,Osun,229268.0,17
Q1_2024,Instagram,social_followers,Yenagoa,Bayelsa,44564.0,8
Q1_2024,Instagram,social_followers,Makurdi,Benue,34811.0,6
Q1_2024,Instagram,social_followers,Bauchi,Bauchi,18085.0,3
Q1_2024,Instagram,social_followers,Maiduguri,Borno,15269.0,2
Q1_2024,Instagram,social_followers,Gombe,Gombe,13206.0,2
Q1_2024,Instagram,social_followers,Zaria,Kaduna,12236.0,2
Q1_2024,Instagram,social_followers,Katsina,Katsina,11575.0,2
Q1_2024,Instagram,social_followers,Gusau,Zamfara,8281.0,2
Q1_2024,Instagram,social_followers,Damaturu,Yobe,7041.0,2
Q1_2024,Instagram,social_followers,Birnin Kebbi,Kebbi,6742.0,2
Q1_2024,Instagram,social_followers,Jalingo,Taraba,3491.0,2
Q1_2024,Instagram,social_followers,Lafia,Nasarawa,2196.0,1
Q1_2024,Spotify,streaming_listeners,Lagos,Lagos,29477730.0,613
Q1_2024,Spotify,streaming_listeners,Katsina,Katsina,14391718.0,596
Q1_2024,Spotify,streaming_listeners,Port Harcourt,Rivers,12113656.0,585
Q1_2024,Spotify,streaming_listeners,Enugu,Enugu,1859412.0,499
Q1_2024,Spotify,streaming_listeners,Ibadan,Oyo,1576290.0,546
Q1_2024,Spotify,streaming_listeners,Onitsha,Anambra,994364.0,497
Q1_2024,Spotify,streaming_listeners,Abuja,Federal Capital Territory,725281.0,479
Q1_2024,Spotify,streaming_listeners,Ilorin,Kwara,399272.0,397
Q1_2024,Spotify,streaming_listeners,Umueze Anam,Anambra,279629.0,290
Q1_2024,Spotify,streaming_listeners,Oyo,Oyo,273833.0,299
Q1_2024,Spotify,streaming_listeners,Bonny,Rivers,263766.0,275
Q1_2024,Spotify,streaming_listeners,Benin City,Edo,201759.0,322
Q1_2024,Spotify,streaming_listeners,Owerri,Imo,147365.0,224
Q1_2024,Spotify,streaming_listeners,Asaba,Delta,145268.0,229
Q1_2024,Spotify,streaming_listeners,Kano,Kano,136734.0,311
Q1_2024,Spotify,streaming_listeners,Aba,Abia,130693.0,179
Q1_2024,Spotify,streaming_listeners,Umuahia,Abia,20543.0,43
Q1_2024,Spotify,streaming_listeners,Iwo,Osun,9707.0,55
Q1_2024,Spotify,streaming_listeners,Ikeja,Lagos,9683.0,76
Q1_2024,Spotify,streaming_listeners,Anambra,Anambra,7324.0,40
Q1_2024,Spotify,streaming_listeners,Awka,Anambra,7187.0,44
Q1_2024,Spotify,streaming_listeners,Osogbo,Osun,5225.0,49
Q1_2024,Spotify,streaming_listeners,Abeokuta,Ogun State,1067.0,32
Q1_2024,Spotify,streaming_listeners,Ikole,Ekiti,598.0,21
Q1_2024,Spotify,streaming_listeners,Akwanga,Nasarawa,557.0,22
Q1_2024,Spotify,streaming_listeners,Warri,Delta,389.0,18
Q1_2024,Spotify,streaming_listeners,Yola,Adamawa,219.0,28
Q1_2024,Spotify,streaming_listeners,Zaria,Kaduna,205.0,26
Q1_2024,Spotify,streaming_listeners,Kaduna,Kaduna,170.0,28
Q1_2024,Spotify,streaming_listeners,Ado Ekiti,Ekiti,145.0,4
Q1_2024,Spotify,streaming_listeners,Uyo,Akwa Ibom,38.0,7
Q1_2024,Spotify,streaming_listeners,Magboro,Ogun State,31.0,2
Q1_2024,Spotify,streaming_listeners,Pakuro,Ogun State,30.0,5
Q1_2024,Spotify,streaming_listeners,Funtua,Katsina,21.0,2
Q1_2024,Spotify,streaming_listeners,Oju Ota,Ogun State,18.0,9
Q1_2024,Spotify,streaming_listeners,ife,Osun,14.0,6
Q1_2024,Spotify,streaming_listeners,Omu-Aran,Kwara,13.0,6
Q1_2024,Spotify,streaming_listeners,Ebute-Lekki,Lagos,12.0,6
Q1_2024,Spotify,streaming_listeners,Jos,Plateau,9.0,6
Q1_2024,Spotify,streaming_listeners,Sokoto,Sokoto,9.0,2
Q1_2024,Spotify,streaming_listeners,Ikoyi,Osun,6.0,3
Q1_2024,Spotify,streaming_listeners,Agege,,6.0,4
Q1_2024,Spotify,streaming_listeners,Minna,Niger,6.0,5
Q1_2024,Spotify,streaming_listeners,Maiduguri,Borno,6.0,3
Q1_2024,Spotify,streaming_listeners,Ogun,OS,6.0,1
Q1_2024,Spotify,streaming_listeners,Ikorodu,Lagos,6.0,2
Q1_2024,Spotify,streaming_listeners,Garun Iya,Kano,5.0,1
Q1_2024,Spotify,streaming_listeners,Yenagoa,Bayelsa,4.0,4
Q1_2024,Spotify,streaming_listeners,Ughoru,Delta,4.0,1
Q1_2024,Spotify,streaming_listeners,Birnin Kebbi,Kebbi,3.0,2
Q1_2024,Spotify,streaming_listeners,Lekki,Lagos,3.0,3
Q1_2024,Spotify,streaming_listeners,Calabar,Cross River,2.0,2
Q1_2024,Spotify,streaming_listeners,Eleko,Lagos,2.0,2
Q1_2024,Spotify,streaming_listeners,Ondo,Ondo,2.0,2
Q1_2024,Spotify,streaming_listeners,Suleja,Niger,2.0,2
Q1_2024,Spotify,streaming_listeners,Ogba,Edo,2.0,2
Q1_2024,Spotify,streaming_listeners,Sagamu,Ogun State,2.0,2
Q1_2024,Spotify,streaming_listeners,Rumuokoro,RI,2.0,1
Q1_2024,Spotify,streaming_listeners,Ipaja,Ogun State,1.0,1
Q1_2024,Spotify,streaming_listeners,Itere,,1.0,1
Q1_2024,Spotify,streaming_listeners,Jalingo,Taraba,1.0,1
Q1_2024,Spotify,streaming_listeners,Omoku,Rivers,1.0,1
Q1_2024,Spotify,streaming_listeners,Pindiga,Gombe,1.0,1
Q1_2024,Spotify,streaming_listeners,Lokoja,Kogi,1.0,1
Q1_2024,Spotify,streaming_listeners,Idiomo,Ogun State,1.0,1
Q1_2024,Spotify,streaming_listeners,Ogbomoso,Oyo,1.0,1
Q1_2024,Spotify,streaming_listeners,Otukpo,Benue,1.0,1
Q1_2024,Spotify,streaming_listeners,jimeta,adamawa,1.0,1
Q1_2024,Spotify,streaming_listeners,Igieduma,Edo,1.0,1
Q1_2024,Spotify,streaming_listeners,Akodo,Lagos,1.0,1
Q1_2024,Spotify,streaming_listeners,Gembu,Taraba,1.0,1
Q1_2024,Spotify,streaming_listeners,Ogun State,OG,1.0,1
Q1_2024,Spotify,streaming_listeners,Kau,Federal Capital Territory,1.0,1
Q1_2024,Spotify,streaming_listeners,Enugwu Ukwu,Anambra,1.0,1
Q1_2024,Spotify,streaming_listeners,Effurun,Delta,1.0,1
Q1_2024,YouTube,streaming_listeners,Lagos,Lagos,1031224.0,83
Q1_2024,YouTube,streaming_listeners,Port Harcourt,Rivers,351729.0,77
Q1_2024,YouTube,streaming_listeners,Abuja,Federal Capital Territory,199453.0,75
Q1_2024,YouTube,streaming_listeners,Ebute-Lekki,Lagos,25485.0,43
Q1_2024,YouTube,streaming_listeners,Onitsha,Anambra,22480.0,38
Q1_2024,YouTube,streaming_listeners,Ibadan,Oyo,19682.0,37
Q1_2024,YouTube,streaming_listeners,Benin City,Edo,4352.0,21
Q1_2024,YouTube,streaming_listeners,Pakuro,Ogun State,710.0,6
Q1_2024,YouTube,streaming_listeners,Abeokuta,Ogun State,542.0,4
Q1_2024,YouTube,streaming_listeners,Apia,NI,49.0,1
Q1_2024,YouTube,streaming_listeners,Agege,,22.0,4
Q1_2024,YouTube,streaming_listeners,Nasarawa,Niger,17.0,1
Q1_2024,YouTube,streaming_listeners,Kubwa,Federal Capital Territory,15.0,2
Q1_2024,YouTube,streaming_listeners,Ikorodu,Lagos,11.0,1
Q1_2024,YouTube,streaming_listeners,Warri,Delta,10.0,1
Q1_2024,YouTube,streaming_listeners,Maiduguri,Borno,8.0,1
Q1_2024,YouTube,streaming_listeners,Gwarinpa,Federal Capital Territory,7.0,1
Q1_2024,YouTube,streaming_listeners,Akure,Ondo,6.0,1
Q1_2024,YouTube,streaming_listeners,Kajola,Osun,5.0,1
Q1_2024,YouTube,streaming_listeners,Zaria,Kaduna,5.0,1
Q1_2024,YouTube,streaming_listeners,Nsukka,Enugu,5.0,1
Q2_2024,Instagram,social_followers,Lagos,Lagos,97281158.0,153
Q2_2024,Instagram,social_followers,Abuja,Federal Capital Territory,18137917.0,151
Q2_2024,Instagram,social_followers,Port Harcourt,Rivers,4941043.0,140
Q2_2024,Instagram,social_followers,Uyo,Akwa Ibom,1433911.0,71
Q2_2024,Instagram,social_followers,Ado Ekiti,Ekiti,827221.0,59
Q2_2024,Instagram,social_followers,Osogbo,Osun,277362.0,22
Q2_2024,Instagram,social_followers,Makurdi,Benue,32569.0,7
Q2_2024,Instagram,social_followers,Bauchi,Bauchi,19113.0,3
Q2_2024,Instagram,social_followers,Maiduguri,Borno,15647.0,2
Q2_2024,Instagram,social_followers,Gombe,Gombe,12849.0,2
Q2_2024,Instagram,social_followers,Katsina,Katsina,11419.0,2
Q2_2024,Instagram,social_followers,Zaria,Kaduna,10980.0,2
Q2_2024,Instagram,social_followers,Birnin Kebbi,Kebbi,7516.0,2
Q2_2024,Instagram,social_followers,Gusau,Zamfara,6446.0,2
Q2_2024,Instagram,social_followers,Damaturu,Yobe,6321.0,2
Q2_2024,Instagram,social_followers,Yenagoa,Bayelsa,5860.0,6
Q2_2024,Instagram,social_followers,Jalingo,Taraba,4844.0,3
Q2_2024,Instagram,social_followers,Lafia,Nasarawa,2102.0,1
Q2_2024,Instagram,social_followers,Daura,Katsina,1594.0,1
Q2_2024,Spotify,streaming_listeners,Lagos,Lagos,39737359.0,624
Q2_2024,Spotify,streaming_listeners,Abuja,Federal Capital Territory,16587823.0,582
Q2_2024,Spotify,streaming_listeners,Port Harcourt,Rivers,11454063.0,591
Q2_2024,Spotify,streaming_listeners,Owerri,Imo,3211350.0,490
Q2_2024,Spotify,streaming_listeners,Awka,Anambra,2108577.0,499
Q2_2024,Spotify,streaming_listeners,Ibadan,Oyo,2044494.0,520
Q2_2024,Spotify,streaming_listeners,Onitsha,Anambra,2036676.0,544
Q2_2024,Spotify,streaming_listeners,Katsina,Katsina,1980993.0,596
Q2_2024,Spotify,streaming_listeners,Enugu,Enugu,1391911.0,506
Q2_2024,Spotify,streaming_listeners,Kaduna,Kaduna,1357004.0,485
Q2_2024,Spotify,streaming_listeners,Anambra,Anambra,1055694.0,425
Q2_2024,Spotify,streaming_listeners,Benin City,Edo,796654.0,412
Q2_2024,Spotify,streaming_listeners,Ilorin,Kwara,564557.0,452
Q2_2024,Spotify,streaming_listeners,Bonny,Rivers,476235.0,329
Q2_2024,Spotify,streaming_listeners,Akwanga,Nasarawa,283404.0,307
Q2_2024,Spotify,streaming_listeners,Oyo,Oyo,237414.0,343
Q2_2024,Spotify,streaming_listeners,Asaba,Delta,230138.0,271
Q2_2024,Spotify,streaming_listeners,Uyo,Akwa Ibom,215909.0,269
Q2_2024,Spotify,streaming_listeners,Kano,Kano,194214.0,341
Q2_2024,Spotify,streaming_listeners,Ughoru,Delta,28662.0,76
Q2_2024,Spotify,streaming_listeners,Ikeja,Lagos,5023.0,45
Q2_2024,Spotify,streaming_listeners,Oju Ota,Ogun State,4007.0,29
Q2_2024,Spotify,streaming_listeners,Abeokuta,Ogun State,1454.0,34
Q2_2024,Spotify,streaming_listeners,Ado Ekiti,Ekiti,1113.0,14
Q2_2024,Spotify,streaming_listeners,Warri,Delta,736.0,21
Q2_2024,Spotify,streaming_listeners,Oworonshoki,Lagos,393.0,3
Q2_2024,Spotify,streaming_listeners,Pakuro,Ogun State,307.0,8
Q2_2024,Spotify,streaming_listeners,Ikorodu,Lagos,280.0,7
Q2_2024,Spotify,streaming_listeners,Ebute-Lekki,Lagos,250.0,4
Q2_2024,Spotify,streaming_listeners,Ikole,Ekiti,159.0,5
Q2_2024,Spotify,streaming_listeners,Zaria,Kaduna,145.0,25
Q2_2024,Spotify,streaming_listeners,Yola,Adamawa,127.0,21
Q2_2024,Spotify,streaming_listeners,Sokoto,Sokoto,125.0,5
Q2_2024,Spotify,streaming_listeners,Calabar,Cross River,72.0,5
Q2_2024,Spotify,streaming_listeners,Magboro,Ogun State,63.0,1
Q2_2024,Spotify,streaming_listeners,Akure,Ondo,11.0,2
Q2_2024,Spotify,streaming_listeners,ife,Osun,8.0,7
Q2_2024,Spotify,streaming_listeners,Minna,Niger,3.0,3
Q2_2024,Spotify,streaming_listeners,Jos,Plateau,3.0,3
Q2_2024,Spotify,streaming_listeners,Omu-Aran,Kwara,3.0,3
Q2_2024,Spotify,streaming_listeners,Dutse,Jigawa,2.0,2
Q2_2024,Spotify,streaming_listeners,Aba,Abia,2.0,2
Q2_2024,Spotify,streaming_listeners,Osogbo,Osun,2.0,2
Q2_2024,Spotify,streaming_listeners,Ipaja,Ogun State,2.0,2
Q2_2024,Spotify,streaming_listeners,Umuahia,Abia,2.0,2
Q2_2024,Spotify,streaming_listeners,Tafa,Federal Capital Territory,2.0,1
Q2_2024,Spotify,streaming_listeners,Offa,Kwara,1.0,1
Q2_2024,Spotify,streaming_listeners,Kajola-Letosha,OG,1.0,1
Q2_2024,Spotify,streaming_listeners,Birnin Kebbi,Kebbi,1.0,1
Q2_2024,Spotify,streaming_listeners,Pindiga,Gombe,1.0,1
Q2_2024,Spotify,streaming_listeners,Ede,Osun,1.0,1
Q2_2024,Spotify,streaming_listeners,Abeere,Osun,1.0,1
Q2_2024,Spotify,streaming_listeners,Eket,Akwa Ibom,1.0,1
Q2_2024,Spotify,streaming_listeners,Igieduma,Edo,1.0,1
Q2_2024,Spotify,streaming_listeners,Sagamu,Ogun State,1.0,1
Q2_2024,Spotify,streaming_listeners,Sofon Lapai,Niger,1.0,1
Q2_2024,Spotify,streaming_listeners,Ondo,Ondo,1.0,1
Q2_2024,Spotify,streaming_listeners,Gembu,Taraba,1.0,1
Q2_2024,Spotify,streaming_listeners,Eleko,Lagos,1.0,1
Q2_2024,Spotify,streaming_listeners,Ipapo,Oyo,1.0,1
Q2_2024,Spotify,streaming_listeners,Ikotun,Lagos,1.0,1
Q2_2024,YouTube,streaming_listeners,Lagos,Lagos,1829794.0,100
Q2_2024,YouTube,streaming_listeners,Port Harcourt,Rivers,539348.0,94
Q2_2024,YouTube,streaming_listeners,Abuja,Federal Capital Territory,399725.0,92
Q2_2024,YouTube,streaming_listeners,Ebute-Lekki,Lagos,39247.0,46
Q2_2024,YouTube,streaming_listeners,Ibadan,Oyo,15624.0,51
Q2_2024,YouTube,streaming_listeners,Akwanga,Nasarawa,8935.0,29
Q2_2024,YouTube,streaming_listeners,Benin City,Edo,5181.0,28
Q2_2024,YouTube,streaming_listeners,Zaria,Kaduna,2585.0,18
Q2_2024,YouTube,streaming_listeners,Apia,NI,326.0,2
Q2_2024,YouTube,streaming_listeners,Abeokuta,Ogun State,264.0,4
Q2_2024,YouTube,streaming_listeners,Pakuro,Ogun State,217.0,5
Q2_2024,YouTube,streaming_listeners,Ikorodu,Lagos,209.0,1
Q2_2024,YouTube,streaming_listeners,Warri,Delta,30.0,3
Q2_2024,YouTube,streaming_listeners,Onitsha,Anambra,17.0,2
Q2_2024,YouTube,streaming_listeners,Osogbo,Osun,12.0,1
Q2_2024,YouTube,streaming_listeners,Kano,Kano,12.0,1
Q2_2024,YouTube,streaming_listeners,Agege,,10.0,2
Q2_2024,YouTube,streaming_listeners,Nsukka,Enugu,10.0,2
Q2_2024,YouTube,streaming_listeners,Ilishan-Remo,Ogun State,9.0,1
Q2_2024,YouTube,streaming_listeners,Owerri,Imo,6.0,1
Q2_2024,YouTube,streaming_listeners,jimeta,adamawa,5.0,1
Q3_2024,Instagram,social_followers,Lagos,Lagos,103941140.0,176
Q3_2024,Instagram,social_followers,Abuja,Federal Capital Territory,19625267.0,171
Q3_2024,Instagram,social_followers,Port Harcourt,Rivers,5603271.0,158
Q3_2024,Instagram,social_followers,Uyo,Akwa Ibom,1150467.0,71
Q3_2024,Instagram,social_followers,Ado Ekiti,Ekiti,1138975.0,68
Q3_2024,Instagram,social_followers,Osogbo,Osun,174443.0,19
Q3_2024,Instagram,social_followers,Makurdi,Benue,45642.0,7
Q3_2024,Instagram,social_followers,Yenagoa,Bayelsa,26379.0,6
Q3_2024,Instagram,social_followers,Bauchi,Bauchi,21264.0,3
Q3_2024,Instagram,social_followers,Maiduguri,Borno,14394.0,2
Q3_2024,Instagram,social_followers,Katsina,Katsina,12801.0,2
Q3_2024,Instagram,social_followers,Zaria,Kaduna,12667.0,2
Q3_2024,Instagram,social_followers,Gombe,Gombe,11724.0,2
Q3_2024,Instagram,social_followers,Lokoja,Kogi,8373.0,1
Q3_2024,Instagram,social_followers,Birnin Kebbi,Kebbi,6333.0,2
Q3_2024,Instagram,social_followers,Gusau,Zamfara,6243.0,2
Q3_2024,Instagram,social_followers,Jalingo,Taraba,5924.0,3
Q3_2024,Instagram,social_followers,Damaturu,Yobe,5771.0,2
Q3_2024,Instagram,social_followers,Lafia,Nasarawa,1747.0,1
Q3_2024,Spotify,streaming_listeners,Lagos,Lagos,42723420.0,628
Q3_2024,Spotify,streaming_listeners,Abuja,Federal Capital Territory,19491809.0,609
Q3_2024,Spotify,streaming_listeners,Port Harcourt,Rivers,15292178.0,594
Q3_2024,Spotify,streaming_listeners,Ibadan,Oyo,7167947.0,568
Q3_2024,Spotify,streaming_listeners,Benin City,Edo,3208755.0,537
Q3_2024,Spotify,streaming_listeners,Owerri,Imo,1582962.0,465
Q3_2024,Spotify,streaming_listeners,Enugu,Enugu,1471972.0,527
Q3_2024,Spotify,streaming_listeners,Onitsha,Anambra,1094556.0,432
Q3_2024,Spotify,streaming_listeners,Awka,Anambra,746876.0,489
Q3_2024,Spotify,streaming_listeners,Asaba,Delta,697782.0,356
