entity_name,variable_name,period_label,aggregation_rule,aggregated_value,first_value,last_value,obs_count
CKay,Playlist_Apple_Music_editorial_reach_daily,Q3_2025,last_value,0.0,0.0,0.0,13
CKay,Playlist_Apple_Music_editorial_reach_daily,Q3_2026,last_value,0.0,0.0,0.0,6
CKay,Playlist_Apple_Music_editorial_reach_daily,Q4_2019,last_value,0.0,0.0,0.0,13
CKay,Playlist_Apple_Music_editorial_reach_daily,Q4_2020,last_value,0.0,0.0,0.0,13
CKay,Playlist_Apple_Music_editorial_reach_daily,Q4_2021,last_value,0.0,0.0,0.0,14
CKay,Playlist_Apple_Music_editorial_reach_daily,Q4_2022,last_value,0.0,0.0,0.0,13
CKay,Playlist_Apple_Music_editorial_reach_daily,Q4_2023,last_value,0.0,0.0,0.0,13
CKay,Playlist_Apple_Music_editorial_reach_daily,Q4_2024,last_value,0.0,0.0,0.0,13
CKay,Playlist_Apple_Music_editorial_reach_daily,Q4_2025,last_value,0.0,0.0,0.0,13
CKay,Playlist_Apple_Music_reach_daily,Q1_2019,last_value,0.0,0.0,0.0,13
CKay,Playlist_Apple_Music_reach_daily,Q1_2020,last_value,0.0,0.0,0.0,7
CKay,Playlist_Apple_Music_reach_daily,Q1_2021,last_value,0.0,0.0,0.0,13
CKay,Playlist_Apple_Music_reach_daily,Q1_2022,last_value,0.0,0.0,0.0,12
CKay,Playlist_Apple_Music_reach_daily,Q1_2023,last_value,0.0,0.0,0.0,13
CKay,Playlist_Apple_Music_reach_daily,Q1_2024,last_value,0.0,0.0,0.0,13
CKay,Playlist_Apple_Music_reach_daily,Q1_2025,last_value,0.0,0.0,0.0,13
CKay,Playlist_Apple_Music_reach_daily,Q1_2026,last_value,0.0,0.0,0.0,13
CKay,Playlist_Apple_Music_reach_daily,Q2_2019,last_value,0.0,0.0,0.0,13
CKay,Playlist_Apple_Music_reach_daily,Q2_2020,last_value,0.0,0.0,0.0,13
CKay,Playlist_Apple_Music_reach_daily,Q2_2021,last_value,0.0,0.0,0.0,13
CKay,Playlist_Apple_Music_reach_daily,Q2_2022,last_value,0.0,0.0,0.0,13
CKay,Playlist_Apple_Music_reach_daily,Q2_2023,last_value,0.0,0.0,0.0,13
CKay,Playlist_Apple_Music_reach_daily,Q2_2024,last_value,0.0,0.0,0.0,13
CKay,Playlist_Apple_Music_reach_daily,Q2_2025,last_value,0.0,0.0,0.0,13
CKay,Playlist_Apple_Music_reach_daily,Q2_2026,last_value,0.0,0.0,0.0,13
CKay,Playlist_Apple_Music_reach_daily,Q3_2019,last_value,0.0,0.0,0.0,12
CKay,Playlist_Apple_Music_reach_daily,Q3_2020,last_value,0.0,0.0,0.0,13
CKay,Playlist_Apple_Music_reach_daily,Q3_2021,last_value,0.0,0.0,0.0,13
CKay,Playlist_Apple_Music_reach_daily,Q3_2022,last_value,0.0,0.0,0.0,14
CKay,Playlist_Apple_Music_reach_daily,Q3_2023,last_value,0.0,0.0,0.0,13
CKay,Playlist_Apple_Music_reach_daily,Q3_2024,last_value,0.0,0.0,0.0,13
CKay,Playlist_Apple_Music_reach_daily,Q3_2025,last_value,0.0,0.0,0.0,13
CKay,Playlist_Apple_Music_reach_daily,Q3_2026,last_value,0.0,0.0,0.0,6
CKay,Playlist_Apple_Music_reach_daily,Q4_2019,last_value,0.0,0.0,0.0,13
CKay,Playlist_Apple_Music_reach_daily,Q4_2020,last_value,0.0,0.0,0.0,13
CKay,Playlist_Apple_Music_reach_daily,Q4_2021,last_value,0.0,0.0,0.0,14
CKay,Playlist_Apple_Music_reach_daily,Q4_2022,last_value,0.0,0.0,0.0,13
CKay,Playlist_Apple_Music_reach_daily,Q4_2023,last_value,0.0,0.0,0.0,13
CKay,Playlist_Apple_Music_reach_daily,Q4_2024,last_value,0.0,0.0,0.0,13
CKay,Playlist_Apple_Music_reach_daily,Q4_2025,last_value,0.0,0.0,0.0,13
CKay,Playlist_Deezer_count_daily,Q1_2019,last_value,1.0,1.0,1.0,13
CKay,Playlist_Deezer_count_daily,Q1_2020,last_value,3.0,2.0,3.0,13
CKay,Playlist_Deezer_count_daily,Q1_2021,last_value,20.0,11.0,21.0,13
CKay,Playlist_Deezer_count_daily,Q1_2022,last_value,139.0,139.0,145.0,12
CKay,Playlist_Deezer_count_daily,Q1_2023,last_value,109.0,109.0,126.0,13
CKay,Playlist_Deezer_count_daily,Q1_2024,last_value,107.0,105.0,115.0,13
CKay,Playlist_Deezer_count_daily,Q1_2025,last_value,109.0,108.0,119.0,13
CKay,Playlist_Deezer_count_daily,Q1_2026,last_value,82.0,80.0,87.0,13
CKay,Playlist_Deezer_count_daily,Q2_2019,last_value,1.0,1.0,1.0,13
CKay,Playlist_Deezer_count_daily,Q2_2020,last_value,5.0,2.0,6.0,13
CKay,Playlist_Deezer_count_daily,Q2_2021,last_value,21.0,20.0,22.0,13
CKay,Playlist_Deezer_count_daily,Q2_2022,last_value,153.0,137.0,153.0,13
CKay,Playlist_Deezer_count_daily,Q2_2023,last_value,116.0,109.0,121.0,13
CKay,Playlist_Deezer_count_daily,Q2_2024,last_value,104.0,104.0,111.0,13
CKay,Playlist_Deezer_count_daily,Q2_2025,last_value,103.0,102.0,109.0,13
CKay,Playlist_Deezer_count_daily,Q2_2026,last_value,84.0,77.0,86.0,13
CKay,Playlist_Deezer_count_daily,Q3_2019,last_value,4.0,1.0,4.0,13
CKay,Playlist_Deezer_count_daily,Q3_2020,last_value,10.0,5.0,12.0,13
CKay,Playlist_Deezer_count_daily,Q3_2021,last_value,96.0,22.0,96.0,13
CKay,Playlist_Deezer_count_daily,Q3_2022,last_value,151.0,138.0,154.0,14
CKay,Playlist_Deezer_count_daily,Q3_2023,last_value,100.0,98.0,115.0,13
CKay,Playlist_Deezer_count_daily,Q3_2024,last_value,119.0,104.0,119.0,13
CKay,Playlist_Deezer_count_daily,Q3_2025,last_value,83.0,83.0,100.0,13
CKay,Playlist_Deezer_count_daily,Q3_2026,last_value,88.0,84.0,93.0,6
CKay,Playlist_Deezer_count_daily,Q4_2019,last_value,2.0,2.0,3.0,13
CKay,Playlist_Deezer_count_daily,Q4_2020,last_value,11.0,11.0,14.0,13
CKay,Playlist_Deezer_count_daily,Q4_2021,last_value,142.0,114.0,146.0,14
CKay,Playlist_Deezer_count_daily,Q4_2022,last_value,126.0,126.0,143.0,13
CKay,Playlist_Deezer_count_daily,Q4_2023,last_value,106.0,100.0,106.0,13
CKay,Playlist_Deezer_count_daily,Q4_2024,last_value,118.0,117.0,119.0,13
CKay,Playlist_Deezer_count_daily,Q4_2025,last_value,88.0,82.0,89.0,13
CKay,Playlist_Deezer_editorial_count_daily,Q1_2019,last_value,1.0,1.0,1.0,13
CKay,Playlist_Deezer_editorial_count_daily,Q1_2020,last_value,3.0,2.0,3.0,13
CKay,Playlist_Deezer_editorial_count_daily,Q1_2021,last_value,16.0,10.0,16.0,13
CKay,Playlist_Deezer_editorial_count_daily,Q1_2022,last_value,91.0,90.0,95.0,12
CKay,Playlist_Deezer_editorial_count_daily,Q1_2023,last_value,69.0,69.0,77.0,13
CKay,Playlist_Deezer_editorial_count_daily,Q1_2024,last_value,61.0,58.0,65.0,13
CKay,Playlist_Deezer_editorial_count_daily,Q1_2025,last_value,49.0,49.0,58.0,13
CKay,Playlist_Deezer_editorial_count_daily,Q1_2026,last_value,31.0,30.0,34.0,13
CKay,Playlist_Deezer_editorial_count_daily,Q2_2019,last_value,1.0,1.0,1.0,13
CKay,Playlist_Deezer_editorial_count_daily,Q2_2020,last_value,3.0,2.0,4.0,13
CKay,Playlist_Deezer_editorial_count_daily,Q2_2021,last_value,17.0,15.0,17.0,13
CKay,Playlist_Deezer_editorial_count_daily,Q2_2022,last_value,93.0,85.0,93.0,13
CKay,Playlist_Deezer_editorial_count_daily,Q2_2023,last_value,73.0,69.0,78.0,13
CKay,Playlist_Deezer_editorial_count_daily,Q2_2024,last_value,61.0,60.0,65.0,13
CKay,Playlist_Deezer_editorial_count_daily,Q2_2025,last_value,45.0,45.0,49.0,13
CKay,Playlist_Deezer_editorial_count_daily,Q2_2026,last_value,32.0,31.0,34.0,13
CKay,Playlist_Deezer_editorial_count_daily,Q3_2019,last_value,3.0,1.0,3.0,13
CKay,Playlist_Deezer_editorial_count_daily,Q3_2020,last_value,8.0,3.0,10.0,13
CKay,Playlist_Deezer_editorial_count_daily,Q3_2021,last_value,74.0,17.0,74.0,13
CKay,Playlist_Deezer_editorial_count_daily,Q3_2022,last_value,93.0,88.0,96.0,14
CKay,Playlist_Deezer_editorial_count_daily,Q3_2023,last_value,58.0,58.0,73.0,13
CKay,Playlist_Deezer_editorial_count_daily,Q3_2024,last_value,64.0,60.0,64.0,13
CKay,Playlist_Deezer_editorial_count_daily,Q3_2025,last_value,31.0,31.0,44.0,13
CKay,Playlist_Deezer_editorial_count_daily,Q3_2026,last_value,32.0,32.0,36.0,6
CKay,Playlist_Deezer_editorial_count_daily,Q4_2019,last_value,2.0,2.0,2.0,13
CKay,Playlist_Deezer_editorial_count_daily,Q4_2020,last_value,10.0,9.0,13.0,13
CKay,Playlist_Deezer_editorial_count_daily,Q4_2021,last_value,91.0,84.0,95.0,14
CKay,Playlist_Deezer_editorial_count_daily,Q4_2022,last_value,77.0,77.0,85.0,13
CKay,Playlist_Deezer_editorial_count_daily,Q4_2023,last_value,58.0,58.0,60.0,13
CKay,Playlist_Deezer_editorial_count_daily,Q4_2024,last_value,58.0,57.0,62.0,13
CKay,Playlist_Deezer_editorial_count_daily,Q4_2025,last_value,35.0,31.0,36.0,13
CKay,Playlist_Deezer_editorial_reach_daily,Q1_2019,last_value,79844.0,70625.0,79844.0,13
CKay,Playlist_Deezer_editorial_reach_daily,Q1_2020,last_value,82848.0,82555.0,165819.0,13
CKay,Playlist_Deezer_editorial_reach_daily,Q1_2021,last_value,1562473.0,997614.0,1562473.0,13
CKay,Playlist_Deezer_editorial_reach_daily,Q1_2022,last_value,26573778.0,26454275.0,28989869.0,12
CKay,Playlist_Deezer_editorial_reach_daily,Q1_2023,last_value,8243941.0,8239007.0,12850533.0,13
CKay,Playlist_Deezer_editorial_reach_daily,Q1_2024,last_value,5166338.0,5164944.0,13438192.0,13
CKay,Playlist_Deezer_editorial_reach_daily,Q1_2025,last_value,3766408.0,3765434.0,4434539.0,13
CKay,Playlist_Deezer_editorial_reach_daily,Q1_2026,last_value,887728.0,556528.0,2715878.0,13
CKay,Playlist_Deezer_editorial_reach_daily,Q2_2019,last_value,86932.0,80463.0,86932.0,13
CKay,Playlist_Deezer_editorial_reach_daily,Q2_2020,last_value,107417.0,79740.0,144556.0,13
CKay,Playlist_Deezer_editorial_reach_daily,Q2_2021,last_value,1587669.0,1519447.0,1587669.0,13
CKay,Playlist_Deezer_editorial_reach_daily,Q2_2022,last_value,31221069.0,24261660.0,31277156.0,13
CKay,Playlist_Deezer_editorial_reach_daily,Q2_2023,last_value,8593011.0,8246066.0,15795901.0,13
CKay,Playlist_Deezer_editorial_reach_daily,Q2_2024,last_value,5264083.0,5100490.0,11689205.0,13
CKay,Playlist_Deezer_editorial_reach_daily,Q2_2025,last_value,3169602.0,3122262.0,9270419.0,13
CKay,Playlist_Deezer_editorial_reach_daily,Q2_2026,last_value,1683743.0,869227.0,7116413.0,13
CKay,Playlist_Deezer_editorial_reach_daily,Q3_2019,last_value,161518.0,87507.0,161518.0,13
CKay,Playlist_Deezer_editorial_reach_daily,Q3_2020,last_value,878692.0,107900.0,2408494.0,13
CKay,Playlist_Deezer_editorial_reach_daily,Q3_2021,last_value,31548577.0,1589920.0,31548577.0,13
CKay,Playlist_Deezer_editorial_reach_daily,Q3_2022,last_value,17686609.0,15522119.0,32357273.0,14
CKay,Playlist_Deezer_editorial_reach_daily,Q3_2023,last_value,6761028.0,6756103.0,9057445.0,13
CKay,Playlist_Deezer_editorial_reach_daily,Q3_2024,last_value,11297109.0,5136059.0,11560873.0,13
CKay,Playlist_Deezer_editorial_reach_daily,Q3_2025,last_value,2520049.0,2520049.0,3145077.0,13
CKay,Playlist_Deezer_editorial_reach_daily,Q3_2026,last_value,1871687.0,1684936.0,7956786.0,6
CKay,Playlist_Deezer_editorial_reach_daily,Q4_2019,last_value,161879.0,159268.0,161879.0,13
CKay,Playlist_Deezer_editorial_reach_daily,Q4_2020,last_value,996636.0,972059.0,1110344.0,13
CKay,Playlist_Deezer_editorial_reach_daily,Q4_2021,last_value,27754029.0,27754029.0,35712601.0,14
CKay,Playlist_Deezer_editorial_reach_daily,Q4_2022,last_value,9111370.0,9109072.0,19895839.0,13
CKay,Playlist_Deezer_editorial_reach_daily,Q4_2023,last_value,6650101.0,6613564.0,12965342.0,13
CKay,Playlist_Deezer_editorial_reach_daily,Q4_2024,last_value,4433795.0,4406038.0,11063971.0,13
CKay,Playlist_Deezer_editorial_reach_daily,Q4_2025,last_value,3158712.0,612939.0,8504853.0,13
CKay,Playlist_Deezer_reach_daily,Q1_2019,last_value,79844.0,70625.0,79844.0,13
CKay,Playlist_Deezer_reach_daily,Q1_2020,last_value,82848.0,82555.0,165819.0,13
CKay,Playlist_Deezer_reach_daily,Q1_2021,last_value,1562773.0,997723.0,1562773.0,13
CKay,Playlist_Deezer_reach_daily,Q1_2022,last_value,27383500.0,27266028.0,29791598.0,12
CKay,Playlist_Deezer_reach_daily,Q1_2023,last_value,8632927.0,8627115.0,13301323.0,13
CKay,Playlist_Deezer_reach_daily,Q1_2024,last_value,5538374.0,5536390.0,13847253.0,13
CKay,Playlist_Deezer_reach_daily,Q1_2025,last_value,4218566.0,4210101.0,4910214.0,13
CKay,Playlist_Deezer_reach_daily,Q1_2026,last_value,1238800.0,903499.0,3127124.0,13
CKay,Playlist_Deezer_reach_daily,Q2_2019,last_value,86932.0,80463.0,86932.0,13
CKay,Playlist_Deezer_reach_daily,Q2_2020,last_value,108319.0,79740.0,145455.0,13
CKay,Playlist_Deezer_reach_daily,Q2_2021,last_value,1588423.0,1519754.0,1588423.0,13
CKay,Playlist_Deezer_reach_daily,Q2_2022,last_value,32073325.0,25066187.0,32116228.0,13
CKay,Playlist_Deezer_reach_daily,Q2_2023,last_value,9023747.0,8635444.0,16199173.0,13
CKay,Playlist_Deezer_reach_daily,Q2_2024,last_value,5643109.0,5466062.0,12077468.0,13
CKay,Playlist_Deezer_reach_daily,Q2_2025,last_value,3619448.0,3571070.0,9709291.0,13
CKay,Playlist_Deezer_reach_daily,Q2_2026,last_value,2052162.0,1278614.0,7538989.0,13
CKay,Playlist_Deezer_reach_daily,Q3_2019,last_value,166276.0,87507.0,166276.0,13
CKay,Playlist_Deezer_reach_daily,Q3_2020,last_value,879623.0,108805.0,2409415.0,13
CKay,Playlist_Deezer_reach_daily,Q3_2021,last_value,31842159.0,1593547.0,31842159.0,13
CKay,Playlist_Deezer_reach_daily,Q3_2022,last_value,18513912.0,16379525.0,33133727.0,14
CKay,Playlist_Deezer_reach_daily,Q3_2023,last_value,7167144.0,7144080.0,9444893.0,13
CKay,Playlist_Deezer_reach_daily,Q3_2024,last_value,11773604.0,5532583.0,11944982.0,13
CKay,Playlist_Deezer_reach_daily,Q3_2025,last_value,2863565.0,2863565.0,3594509.0,13
CKay,Playlist_Deezer_reach_daily,Q3_2026,last_value,2316617.0,2053873.0,8397060.0,6
CKay,Playlist_Deezer_reach_daily,Q4_2019,last_value,161879.0,159656.0,164024.0,13
CKay,Playlist_Deezer_reach_daily,Q4_2020,last_value,996745.0,972992.0,1110445.0,13
CKay,Playlist_Deezer_reach_daily,Q4_2021,last_value,28624205.0,28624205.0,36120065.0,14
CKay,Playlist_Deezer_reach_daily,Q4_2022,last_value,9694840.0,9690127.0,20717304.0,13
CKay,Playlist_Deezer_reach_daily,Q4_2023,last_value,7059717.0,7016857.0,13369795.0,13
CKay,Playlist_Deezer_reach_daily,Q4_2024,last_value,4905208.0,4896622.0,11543148.0,13
CKay,Playlist_Deezer_reach_daily,Q4_2025,last_value,3569475.0,1001666.0,8903583.0,13
CKay,Playlist_YouTube_count_daily,Q1_2021,last_value,3.0,3.0,3.0,13
CKay,Playlist_YouTube_count_daily,Q1_2022,last_value,35.0,3.0,60.0,12
CKay,Playlist_YouTube_count_daily,Q1_2023,last_value,33.0,33.0,53.0,13
CKay,Playlist_YouTube_count_daily,Q1_2024,last_value,25.0,25.0,29.0,13
CKay,Playlist_YouTube_count_daily,Q1_2025,last_value,18.0,18.0,18.0,13
CKay,Playlist_YouTube_count_daily,Q1_2026,last_value,16.0,14.0,19.0,13
CKay,Playlist_YouTube_count_daily,Q2_2021,last_value,3.0,3.0,3.0,13
CKay,Playlist_YouTube_count_daily,Q2_2022,last_value,41.0,35.0,54.0,13
CKay,Playlist_YouTube_count_daily,Q2_2023,last_value,31.0,27.0,36.0,13
CKay,Playlist_YouTube_count_daily,Q2_2024,last_value,17.0,17.0,25.0,13
CKay,Playlist_YouTube_count_daily,Q2_2025,last_value,17.0,17.0,18.0,13
CKay,Playlist_YouTube_count_daily,Q2_2026,last_value,17.0,12.0,26.0,13
CKay,Playlist_YouTube_count_daily,Q3_2020,last_value,2.0,2.0,2.0,3
CKay,Playlist_YouTube_count_daily,Q3_2021,last_value,3.0,3.0,3.0,13
CKay,Playlist_YouTube_count_daily,Q3_2022,last_value,29.0,21.0,41.0,14
CKay,Playlist_YouTube_count_daily,Q3_2023,last_value,29.0,29.0,31.0,13
CKay,Playlist_YouTube_count_daily,Q3_2024,last_value,18.0,17.0,18.0,13
CKay,Playlist_YouTube_count_daily,Q3_2025,last_value,14.0,14.0,17.0,13
CKay,Playlist_YouTube_count_daily,Q3_2026,last_value,21.0,16.0,25.0,6
CKay,Playlist_YouTube_count_daily,Q4_2020,last_value,3.0,2.0,3.0,13
CKay,Playlist_YouTube_count_daily,Q4_2021,last_value,3.0,3.0,6.0,14
CKay,Playlist_YouTube_count_daily,Q4_2022,last_value,68.0,34.0,68.0,13
CKay,Playlist_YouTube_count_daily,Q4_2023,last_value,28.0,28.0,29.0,13
CKay,Playlist_YouTube_count_daily,Q4_2024,last_value,18.0,18.0,18.0,13
CKay,Playlist_YouTube_count_daily,Q4_2025,last_value,14.0,14.0,15.0,13
CKay,Playlist_YouTube_editorial_count_daily,Q1_2021,last_value,2.0,2.0,2.0,13
CKay,Playlist_YouTube_editorial_count_daily,Q1_2022,last_value,20.0,2.0,27.0,12
CKay,Playlist_YouTube_editorial_count_daily,Q1_2023,last_value,12.0,12.0,19.0,13
CKay,Playlist_YouTube_editorial_count_daily,Q1_2024,last_value,11.0,11.0,13.0,13
CKay,Playlist_YouTube_editorial_count_daily,Q1_2025,last_value,9.0,9.0,9.0,13
CKay,Playlist_YouTube_editorial_count_daily,Q1_2026,last_value,9.0,7.0,11.0,13
CKay,Playlist_YouTube_editorial_count_daily,Q2_2021,last_value,2.0,2.0,2.0,13
CKay,Playlist_YouTube_editorial_count_daily,Q2_2022,last_value,23.0,19.0,32.0,13
CKay,Playlist_YouTube_editorial_count_daily,Q2_2023,last_value,12.0,11.0,19.0,13
CKay,Playlist_YouTube_editorial_count_daily,Q2_2024,last_value,8.0,8.0,11.0,13
CKay,Playlist_YouTube_editorial_count_daily,Q2_2025,last_value,8.0,8.0,9.0,13
CKay,Playlist_YouTube_editorial_count_daily,Q2_2026,last_value,8.0,7.0,17.0,13
CKay,Playlist_YouTube_editorial_count_daily,Q3_2020,last_value,2.0,2.0,2.0,3
CKay,Playlist_YouTube_editorial_count_daily,Q3_2021,last_value,2.0,2.0,2.0,13
CKay,Playlist_YouTube_editorial_count_daily,Q3_2022,last_value,11.0,11.0,21.0,14
CKay,Playlist_YouTube_editorial_count_daily,Q3_2023,last_value,11.0,11.0,12.0,13
CKay,Playlist_YouTube_editorial_count_daily,Q3_2024,last_value,9.0,8.0,9.0,13
CKay,Playlist_YouTube_editorial_count_daily,Q3_2025,last_value,7.0,7.0,8.0,13
CKay,Playlist_YouTube_editorial_count_daily,Q3_2026,last_value,10.0,8.0,14.0,6
CKay,Playlist_YouTube_editorial_count_daily,Q4_2020,last_value,2.0,2.0,3.0,13
CKay,Playlist_YouTube_editorial_count_daily,Q4_2021,last_value,2.0,2.0,5.0,14
CKay,Playlist_YouTube_editorial_count_daily,Q4_2022,last_value,27.0,10.0,27.0,13
CKay,Playlist_YouTube_editorial_count_daily,Q4_2023,last_value,11.0,11.0,11.0,13
CKay,Playlist_YouTube_editorial_count_daily,Q4_2024,last_value,9.0,9.0,9.0,13
CKay,Playlist_YouTube_editorial_count_daily,Q4_2025,last_value,7.0,7.0,7.0,13
CKay,Playlist_YouTube_editorial_reach_daily,Q1_2021,last_value,38089630.0,38082064.0,38089630.0,13
CKay,Playlist_YouTube_editorial_reach_daily,Q1_2022,last_value,92872540.0,6904994.0,269106321.0,12
CKay,Playlist_YouTube_editorial_reach_daily,Q1_2023,last_value,4451503.0,4361678.0,5436573.0,13
CKay,Playlist_YouTube_editorial_reach_daily,Q1_2024,last_value,4238583.0,4188441.0,4238583.0,13
CKay,Playlist_YouTube_editorial_reach_daily,Q1_2025,last_value,137944.0,137944.0,137944.0,13
CKay,Playlist_YouTube_editorial_reach_daily,Q1_2026,last_value,150168.0,143343.0,150168.0,13
CKay,Playlist_YouTube_editorial_reach_daily,Q2_2021,last_value,38098156.0,38090095.0,38098156.0,13
CKay,Playlist_YouTube_editorial_reach_daily,Q2_2022,last_value,115563202.0,93218644.0,278360285.0,13
CKay,Playlist_YouTube_editorial_reach_daily,Q2_2023,last_value,4093852.0,4074295.0,4742427.0,13
CKay,Playlist_YouTube_editorial_reach_daily,Q2_2024,last_value,126446.0,122360.0,4261543.0,13
CKay,Playlist_YouTube_editorial_reach_daily,Q2_2025,last_value,137944.0,137944.0,137944.0,13
CKay,Playlist_YouTube_editorial_reach_daily,Q2_2026,last_value,230342.0,150546.0,230342.0,13
CKay,Playlist_YouTube_editorial_reach_daily,Q3_2020,last_value,184244.0,164992.0,184244.0,3
CKay,Playlist_YouTube_editorial_reach_daily,Q3_2021,last_value,38107623.0,38099271.0,38107623.0,13
CKay,Playlist_YouTube_editorial_reach_daily,Q3_2022,last_value,27958319.0,27938420.0,125206173.0,14
CKay,Playlist_YouTube_editorial_reach_daily,Q3_2023,last_value,4136274.0,4097315.0,4136274.0,13
CKay,Playlist_YouTube_editorial_reach_daily,Q3_2024,last_value,137944.0,127643.0,137944.0,13
CKay,Playlist_YouTube_editorial_reach_daily,Q3_2025,last_value,136948.0,136948.0,137944.0,13
CKay,Playlist_YouTube_editorial_reach_daily,Q3_2026,last_value,232354.0,230813.0,232354.0,6
CKay,Playlist_YouTube_editorial_reach_daily,Q4_2020,last_value,38081387.0,195870.0,38384213.0,13
CKay,Playlist_YouTube_editorial_reach_daily,Q4_2021,last_value,6901750.0,6888916.0,134017205.0,14
CKay,Playlist_YouTube_editorial_reach_daily,Q4_2022,last_value,7915707.0,4377315.0,27886263.0,13
CKay,Playlist_YouTube_editorial_reach_daily,Q4_2023,last_value,4185765.0,4140058.0,4185765.0,13
CKay,Playlist_YouTube_editorial_reach_daily,Q4_2024,last_value,137944.0,137944.0,137944.0,13
CKay,Playlist_YouTube_editorial_reach_daily,Q4_2025,last_value,142768.0,137346.0,142768.0,13
CKay,Playlist_YouTube_reach_daily,Q1_2021,last_value,38764154.0,38495800.0,38764154.0,13
CKay,Playlist_YouTube_reach_daily,Q1_2022,last_value,418040602.0,9202751.0,806331132.0,12
CKay,Playlist_YouTube_reach_daily,Q1_2023,last_value,155508056.0,155508056.0,344996573.0,13
CKay,Playlist_YouTube_reach_daily,Q1_2024,last_value,75837242.0,75161154.0,96424557.0,13
CKay,Playlist_YouTube_reach_daily,Q1_2025,last_value,35504799.0,35504799.0,35504799.0,13
CKay,Playlist_YouTube_reach_daily,Q1_2026,last_value,6214825.0,3715332.0,7426087.0,13
CKay,Playlist_YouTube_reach_daily,Q2_2021,last_value,39648234.0,38801819.0,39648234.0,13
CKay,Playlist_YouTube_reach_daily,Q2_2022,last_value,396789682.0,392578196.0,460665407.0,13
CKay,Playlist_YouTube_reach_daily,Q2_2023,last_value,90956386.0,80337561.0,152969887.0,13
CKay,Playlist_YouTube_reach_daily,Q2_2024,last_value,32098046.0,31409766.0,76788074.0,13
CKay,Playlist_YouTube_reach_daily,Q2_2025,last_value,35504799.0,35504799.0,35504799.0,13
CKay,Playlist_YouTube_reach_daily,Q2_2026,last_value,25089624.0,5582799.0,25089624.0,13
CKay,Playlist_YouTube_reach_daily,Q3_2020,last_value,184244.0,164992.0,184244.0,3
CKay,Playlist_YouTube_reach_daily,Q3_2021,last_value,39880338.0,39667873.0,39880338.0,13
CKay,Playlist_YouTube_reach_daily,Q3_2022,last_value,247253163.0,81912665.0,399739271.0,14
CKay,Playlist_YouTube_reach_daily,Q3_2023,last_value,95417590.0,91314566.0,95417590.0,13
CKay,Playlist_YouTube_reach_daily,Q3_2024,last_value,35400307.0,32267457.0,35400307.0,13
CKay,Playlist_YouTube_reach_daily,Q3_2025,last_value,4783068.0,4783068.0,35504799.0,13
CKay,Playlist_YouTube_reach_daily,Q3_2026,last_value,65150695.0,15091584.0,65150695.0,6
CKay,Playlist_YouTube_reach_daily,Q4_2020,last_value,38470701.0,195870.0,38470701.0,13
CKay,Playlist_YouTube_reach_daily,Q4_2021,last_value,9140953.0,8868123.0,135968131.0,14
CKay,Playlist_YouTube_reach_daily,Q4_2022,last_value,721244216.0,163909677.0,721244216.0,13
CKay,Playlist_YouTube_reach_daily,Q4_2023,last_value,94232543.0,92808845.0,97703961.0,13
CKay,Playlist_YouTube_reach_daily,Q4_2024,last_value,35504799.0,35504799.0,35504799.0,13
CKay,Playlist_YouTube_reach_daily,Q4_2025,last_value,4848131.0,4787727.0,43051043.0,13
CKay,Playlist_count_daily,Q1_2019,last_value,20.0,18.0,28.0,13
CKay,Playlist_count_daily,Q1_2020,last_value,60.0,35.0,62.0,13
CKay,Playlist_count_daily,Q1_2021,last_value,409.0,345.0,415.0,13
CKay,Playlist_count_daily,Q1_2022,last_value,12730.0,6118.0,12730.0,12
CKay,Playlist_count_daily,Q1_2023,last_value,13381.0,13381.0,13477.0,13
CKay,Playlist_count_daily,Q1_2024,last_value,18658.0,18658.0,18849.0,13
CKay,Playlist_count_daily,Q1_2025,last_value,25359.0,22452.0,25360.0,13
CKay,Playlist_count_daily,Q1_2026,last_value,18877.0,18757.0,25961.0,13
CKay,Playlist_count_daily,Q2_2019,last_value,18.0,16.0,25.0,13
CKay,Playlist_count_daily,Q2_2020,last_value,95.0,56.0,95.0,13
CKay,Playlist_count_daily,Q2_2021,last_value,521.0,411.0,521.0,13
CKay,Playlist_count_daily,Q2_2022,last_value,13299.0,12790.0,13299.0,13
CKay,Playlist_count_daily,Q2_2023,last_value,16588.0,13368.0,16588.0,13
CKay,Playlist_count_daily,Q2_2024,last_value,18822.0,18764.0,18939.0,13
CKay,Playlist_count_daily,Q2_2025,last_value,25853.0,25313.0,25853.0,13
CKay,Playlist_count_daily,Q2_2026,last_value,31969.0,18795.0,32289.0,13
CKay,Playlist_count_daily,Q3_2019,last_value,46.0,17.0,46.0,13
CKay,Playlist_count_daily,Q3_2020,last_value,167.0,95.0,200.0,13
CKay,Playlist_count_daily,Q3_2021,last_value,2937.0,522.0,2937.0,13
CKay,Playlist_count_daily,Q3_2022,last_value,13433.0,13202.0,13441.0,14
CKay,Playlist_count_daily,Q3_2023,last_value,16627.0,16532.0,16627.0,13
CKay,Playlist_count_daily,Q3_2024,last_value,18940.0,18814.0,18940.0,13
CKay,Playlist_count_daily,Q3_2025,last_value,25767.0,25767.0,25849.0,13
CKay,Playlist_count_daily,Q3_2026,last_value,32092.0,31967.0,32092.0,5
CKay,Playlist_count_daily,Q4_2019,last_value,41.0,40.0,48.0,13
