entity_type,entity_name,chartmetric_entity_id,variable_name,platform,geo_scope,geo_label,period_label,aggregation_rule,aggregated_value,unit,qoq_change,yoy_change
artist,Mannywellz,260858,YouTube_subscribers_daily,YouTube,global,,Q4_2025,net_change,2945.0,subscribers,841.0,-905.0
artist,Mr Real,818502,Instagram_followers_daily,Instagram,global,,Q1_2024,net_change,-7199.0,followers,,
artist,Mr Real,818502,Instagram_followers_daily,Instagram,global,,Q1_2025,net_change,-12309.0,followers,6488.0,-5110.0
artist,Mr Real,818502,Instagram_followers_daily,Instagram,global,,Q2_2024,net_change,-5815.0,followers,1384.0,
artist,Mr Real,818502,Instagram_followers_daily,Instagram,global,,Q2_2025,net_change,-12400.0,followers,-91.0,-6585.0
artist,Mr Real,818502,Instagram_followers_daily,Instagram,global,,Q3_2024,net_change,-31515.0,followers,-25700.0,
artist,Mr Real,818502,Instagram_followers_daily,Instagram,global,,Q4_2024,net_change,-18797.0,followers,12718.0,
artist,Mr Real,818502,Instagram_followers_daily,Instagram,global,,Q4_2025,net_change,0.0,followers,,18797.0
artist,Mr Real,818502,Spotify_followers_daily,Spotify,global,,Q1_2024,net_change,1120.0,followers,,
artist,Mr Real,818502,Spotify_followers_daily,Spotify,global,,Q1_2025,net_change,529.0,followers,136.0,-591.0
artist,Mr Real,818502,Spotify_followers_daily,Spotify,global,,Q2_2024,net_change,1862.0,followers,742.0,
artist,Mr Real,818502,Spotify_followers_daily,Spotify,global,,Q2_2025,net_change,476.0,followers,-53.0,-1386.0
artist,Mr Real,818502,Spotify_followers_daily,Spotify,global,,Q3_2024,net_change,1121.0,followers,-741.0,
artist,Mr Real,818502,Spotify_followers_daily,Spotify,global,,Q3_2025,net_change,666.0,followers,190.0,-455.0
artist,Mr Real,818502,Spotify_followers_daily,Spotify,global,,Q4_2024,net_change,393.0,followers,-728.0,
artist,Mr Real,818502,Spotify_followers_daily,Spotify,global,,Q4_2025,net_change,1181.0,followers,515.0,788.0
artist,Mr Real,818502,Spotify_monthly_listeners_daily,Spotify,global,,Q1_2024,net_change,495.0,listeners,,
artist,Mr Real,818502,Spotify_monthly_listeners_daily,Spotify,global,,Q1_2025,net_change,7582.0,listeners,1640.0,7087.0
artist,Mr Real,818502,Spotify_monthly_listeners_daily,Spotify,global,,Q2_2024,net_change,19336.0,listeners,18841.0,
artist,Mr Real,818502,Spotify_monthly_listeners_daily,Spotify,global,,Q2_2025,net_change,1535.0,listeners,-6047.0,-17801.0
artist,Mr Real,818502,Spotify_monthly_listeners_daily,Spotify,global,,Q3_2024,net_change,-10753.0,listeners,-30089.0,
artist,Mr Real,818502,Spotify_monthly_listeners_daily,Spotify,global,,Q3_2025,net_change,-1656.0,listeners,-3191.0,9097.0
artist,Mr Real,818502,Spotify_monthly_listeners_daily,Spotify,global,,Q4_2024,net_change,5942.0,listeners,16695.0,
artist,Mr Real,818502,Spotify_monthly_listeners_daily,Spotify,global,,Q4_2025,net_change,7908.0,listeners,9564.0,1966.0
artist,Mr Real,818502,Wikipedia_views_daily,Wikipedia,global,,Q1_2024,sum,1006.0,views,,
artist,Mr Real,818502,Wikipedia_views_daily,Wikipedia,global,,Q1_2025,sum,836.0,views,21.0,-170.0
artist,Mr Real,818502,Wikipedia_views_daily,Wikipedia,global,,Q2_2024,sum,901.0,views,-105.0,
artist,Mr Real,818502,Wikipedia_views_daily,Wikipedia,global,,Q2_2025,sum,1160.0,views,324.0,259.0
artist,Mr Real,818502,Wikipedia_views_daily,Wikipedia,global,,Q3_2024,sum,959.0,views,58.0,
artist,Mr Real,818502,Wikipedia_views_daily,Wikipedia,global,,Q3_2025,sum,883.0,views,-277.0,-76.0
artist,Mr Real,818502,Wikipedia_views_daily,Wikipedia,global,,Q4_2024,sum,815.0,views,-144.0,
artist,Mr Real,818502,Wikipedia_views_daily,Wikipedia,global,,Q4_2025,sum,1701.0,views,818.0,886.0
artist,Naeto C,429240,Instagram_followers_daily,Instagram,global,,Q1_2024,net_change,-1050.0,followers,,
artist,Naeto C,429240,Instagram_followers_daily,Instagram,global,,Q1_2025,net_change,-1463.0,followers,2892.0,-413.0
artist,Naeto C,429240,Instagram_followers_daily,Instagram,global,,Q2_2024,net_change,-2035.0,followers,-985.0,
artist,Naeto C,429240,Instagram_followers_daily,Instagram,global,,Q2_2025,net_change,-1577.0,followers,-114.0,458.0
artist,Naeto C,429240,Instagram_followers_daily,Instagram,global,,Q3_2024,net_change,-7629.0,followers,-5594.0,
artist,Naeto C,429240,Instagram_followers_daily,Instagram,global,,Q4_2024,net_change,-4355.0,followers,3274.0,
artist,Naeto C,429240,Instagram_followers_daily,Instagram,global,,Q4_2025,net_change,0.0,followers,,4355.0
artist,Naeto C,429240,Soundcloud_followers_daily,Soundcloud,global,,Q1_2024,net_change,-14.0,followers,,
artist,Naeto C,429240,Soundcloud_followers_daily,Soundcloud,global,,Q1_2025,net_change,0.0,followers,,14.0
artist,Naeto C,429240,Soundcloud_followers_daily,Soundcloud,global,,Q2_2024,net_change,-1.0,followers,13.0,
artist,Naeto C,429240,Soundcloud_followers_daily,Soundcloud,global,,Q2_2025,net_change,1.0,followers,1.0,2.0
artist,Naeto C,429240,Soundcloud_followers_daily,Soundcloud,global,,Q3_2024,net_change,0.0,followers,1.0,
artist,Naeto C,429240,Soundcloud_followers_daily,Soundcloud,global,,Q3_2025,net_change,0.0,followers,-1.0,0.0
artist,Naeto C,429240,Soundcloud_followers_daily,Soundcloud,global,,Q4_2025,net_change,0.0,followers,0.0,
artist,Naeto C,429240,Spotify_followers_daily,Spotify,global,,Q1_2024,net_change,3157.0,followers,,
artist,Naeto C,429240,Spotify_followers_daily,Spotify,global,,Q1_2025,net_change,2327.0,followers,104.0,-830.0
artist,Naeto C,429240,Spotify_followers_daily,Spotify,global,,Q2_2024,net_change,3644.0,followers,487.0,
artist,Naeto C,429240,Spotify_followers_daily,Spotify,global,,Q2_2025,net_change,3003.0,followers,676.0,-641.0
artist,Naeto C,429240,Spotify_followers_daily,Spotify,global,,Q3_2024,net_change,1997.0,followers,-1647.0,
artist,Naeto C,429240,Spotify_followers_daily,Spotify,global,,Q3_2025,net_change,2797.0,followers,-206.0,800.0
artist,Naeto C,429240,Spotify_followers_daily,Spotify,global,,Q4_2024,net_change,2223.0,followers,226.0,
artist,Naeto C,429240,Spotify_followers_daily,Spotify,global,,Q4_2025,net_change,2248.0,followers,-549.0,25.0
artist,Naeto C,429240,Spotify_monthly_listeners_daily,Spotify,global,,Q1_2024,net_change,10036.0,listeners,,
artist,Naeto C,429240,Spotify_monthly_listeners_daily,Spotify,global,,Q2_2024,net_change,2739.0,listeners,-7297.0,
artist,Naeto C,429240,Spotify_monthly_listeners_daily,Spotify,global,,Q2_2025,net_change,11221.0,listeners,,8482.0
artist,Naeto C,429240,Spotify_monthly_listeners_daily,Spotify,global,,Q3_2024,net_change,-17265.0,listeners,-20004.0,
artist,Naeto C,429240,Spotify_monthly_listeners_daily,Spotify,global,,Q3_2025,net_change,15459.0,listeners,4238.0,32724.0
artist,Naeto C,429240,Spotify_monthly_listeners_daily,Spotify,global,,Q4_2024,net_change,4411.0,listeners,21676.0,
artist,Naeto C,429240,Wikipedia_views_daily,Wikipedia,global,,Q1_2024,sum,4627.0,views,,
artist,Naeto C,429240,Wikipedia_views_daily,Wikipedia,global,,Q1_2025,sum,3408.0,views,204.0,-1219.0
artist,Naeto C,429240,Wikipedia_views_daily,Wikipedia,global,,Q2_2024,sum,4340.0,views,-287.0,
artist,Naeto C,429240,Wikipedia_views_daily,Wikipedia,global,,Q2_2025,sum,5975.0,views,2567.0,1635.0
artist,Naeto C,429240,Wikipedia_views_daily,Wikipedia,global,,Q3_2024,sum,3025.0,views,-1315.0,
artist,Naeto C,429240,Wikipedia_views_daily,Wikipedia,global,,Q3_2025,sum,4272.0,views,-1703.0,1247.0
artist,Naeto C,429240,Wikipedia_views_daily,Wikipedia,global,,Q4_2024,sum,3204.0,views,179.0,
artist,Naeto C,429240,Wikipedia_views_daily,Wikipedia,global,,Q4_2025,sum,4404.0,views,132.0,1200.0
artist,Nonso Amadi,485812,Bandsintown_followers_daily,Bandsintown,global,,Q1_2024,net_change,184.0,followers,,
artist,Nonso Amadi,485812,Bandsintown_followers_daily,Bandsintown,global,,Q1_2025,net_change,264.0,followers,-104.0,80.0
artist,Nonso Amadi,485812,Bandsintown_followers_daily,Bandsintown,global,,Q2_2024,net_change,225.0,followers,41.0,
artist,Nonso Amadi,485812,Bandsintown_followers_daily,Bandsintown,global,,Q2_2025,net_change,443.0,followers,179.0,218.0
artist,Nonso Amadi,485812,Bandsintown_followers_daily,Bandsintown,global,,Q3_2024,net_change,166.0,followers,-59.0,
artist,Nonso Amadi,485812,Bandsintown_followers_daily,Bandsintown,global,,Q3_2025,net_change,488.0,followers,45.0,322.0
artist,Nonso Amadi,485812,Bandsintown_followers_daily,Bandsintown,global,,Q4_2024,net_change,368.0,followers,202.0,
artist,Nonso Amadi,485812,Bandsintown_followers_daily,Bandsintown,global,,Q4_2025,net_change,241.0,followers,-247.0,-127.0
artist,Nonso Amadi,485812,Instagram_followers_daily,Instagram,global,,Q1_2024,net_change,-931.0,followers,,
artist,Nonso Amadi,485812,Instagram_followers_daily,Instagram,global,,Q1_2025,net_change,-3213.0,followers,804.0,-2282.0
artist,Nonso Amadi,485812,Instagram_followers_daily,Instagram,global,,Q2_2024,net_change,-1907.0,followers,-976.0,
artist,Nonso Amadi,485812,Instagram_followers_daily,Instagram,global,,Q2_2025,net_change,-2943.0,followers,270.0,-1036.0
artist,Nonso Amadi,485812,Instagram_followers_daily,Instagram,global,,Q3_2024,net_change,-5567.0,followers,-3660.0,
artist,Nonso Amadi,485812,Instagram_followers_daily,Instagram,global,,Q3_2025,net_change,-1394.0,followers,1549.0,4173.0
artist,Nonso Amadi,485812,Instagram_followers_daily,Instagram,global,,Q4_2024,net_change,-4017.0,followers,1550.0,
artist,Nonso Amadi,485812,Instagram_followers_daily,Instagram,global,,Q4_2025,net_change,-788.0,followers,606.0,3229.0
artist,Nonso Amadi,485812,Soundcloud_followers_daily,Soundcloud,global,,Q1_2024,net_change,127.0,followers,,
artist,Nonso Amadi,485812,Soundcloud_followers_daily,Soundcloud,global,,Q1_2025,net_change,20.0,followers,-24.0,-107.0
artist,Nonso Amadi,485812,Soundcloud_followers_daily,Soundcloud,global,,Q2_2024,net_change,44.0,followers,-83.0,
artist,Nonso Amadi,485812,Soundcloud_followers_daily,Soundcloud,global,,Q2_2025,net_change,21.0,followers,1.0,-23.0
artist,Nonso Amadi,485812,Soundcloud_followers_daily,Soundcloud,global,,Q3_2024,net_change,8.0,followers,-36.0,
artist,Nonso Amadi,485812,Soundcloud_followers_daily,Soundcloud,global,,Q3_2025,net_change,40.0,followers,19.0,32.0
artist,Nonso Amadi,485812,Soundcloud_followers_daily,Soundcloud,global,,Q4_2024,net_change,44.0,followers,36.0,
artist,Nonso Amadi,485812,Soundcloud_followers_daily,Soundcloud,global,,Q4_2025,net_change,44.0,followers,4.0,0.0
artist,Nonso Amadi,485812,Spotify_followers_daily,Spotify,global,,Q1_2024,net_change,10692.0,followers,,
artist,Nonso Amadi,485812,Spotify_followers_daily,Spotify,global,,Q1_2025,net_change,1515.0,followers,274.0,-9177.0
artist,Nonso Amadi,485812,Spotify_followers_daily,Spotify,global,,Q2_2024,net_change,9347.0,followers,-1345.0,
artist,Nonso Amadi,485812,Spotify_followers_daily,Spotify,global,,Q2_2025,net_change,1161.0,followers,-354.0,-8186.0
artist,Nonso Amadi,485812,Spotify_followers_daily,Spotify,global,,Q3_2024,net_change,4240.0,followers,-5107.0,
artist,Nonso Amadi,485812,Spotify_followers_daily,Spotify,global,,Q3_2025,net_change,1528.0,followers,367.0,-2712.0
artist,Nonso Amadi,485812,Spotify_followers_daily,Spotify,global,,Q4_2024,net_change,1241.0,followers,-2999.0,
artist,Nonso Amadi,485812,Spotify_followers_daily,Spotify,global,,Q4_2025,net_change,3319.0,followers,1791.0,2078.0
artist,Nonso Amadi,485812,Spotify_monthly_listeners_daily,Spotify,global,,Q1_2024,net_change,-77003.0,listeners,,
artist,Nonso Amadi,485812,Spotify_monthly_listeners_daily,Spotify,global,,Q1_2025,net_change,-32423.0,listeners,92234.0,44580.0
artist,Nonso Amadi,485812,Spotify_monthly_listeners_daily,Spotify,global,,Q2_2024,net_change,110553.0,listeners,187556.0,
artist,Nonso Amadi,485812,Spotify_monthly_listeners_daily,Spotify,global,,Q3_2024,net_change,-148426.0,listeners,-258979.0,
artist,Nonso Amadi,485812,Spotify_monthly_listeners_daily,Spotify,global,,Q3_2025,net_change,169175.0,listeners,,317601.0
artist,Nonso Amadi,485812,Spotify_monthly_listeners_daily,Spotify,global,,Q4_2024,net_change,-124657.0,listeners,23769.0,
artist,Nonso Amadi,485812,Spotify_monthly_listeners_daily,Spotify,global,,Q4_2025,net_change,-34288.0,listeners,-203463.0,90369.0
artist,Nonso Amadi,485812,TikTok_followers_daily,TikTok,global,,Q1_2024,net_change,200.0,followers,,
artist,Nonso Amadi,485812,TikTok_followers_daily,TikTok,global,,Q1_2025,net_change,-4.0,followers,-178.0,-204.0
artist,Nonso Amadi,485812,TikTok_followers_daily,TikTok,global,,Q2_2024,net_change,315.0,followers,115.0,
artist,Nonso Amadi,485812,TikTok_followers_daily,TikTok,global,,Q2_2025,net_change,77.0,followers,81.0,-238.0
artist,Nonso Amadi,485812,TikTok_followers_daily,TikTok,global,,Q3_2024,net_change,163.0,followers,-152.0,
artist,Nonso Amadi,485812,TikTok_followers_daily,TikTok,global,,Q3_2025,net_change,17544.0,followers,17467.0,17381.0
artist,Nonso Amadi,485812,TikTok_followers_daily,TikTok,global,,Q4_2024,net_change,174.0,followers,11.0,
artist,Nonso Amadi,485812,TikTok_followers_daily,TikTok,global,,Q4_2025,net_change,9189.0,followers,-8355.0,9015.0
artist,Nonso Amadi,485812,TikTok_likes_daily,TikTok,global,,Q1_2024,net_change,1500.0,likes,,
artist,Nonso Amadi,485812,TikTok_likes_daily,TikTok,global,,Q1_2025,net_change,1063.0,likes,-390.0,-437.0
artist,Nonso Amadi,485812,TikTok_likes_daily,TikTok,global,,Q2_2024,net_change,1100.0,likes,-400.0,
artist,Nonso Amadi,485812,TikTok_likes_daily,TikTok,global,,Q2_2025,net_change,735.0,likes,-328.0,-365.0
artist,Nonso Amadi,485812,TikTok_likes_daily,TikTok,global,,Q3_2024,net_change,941.0,likes,-159.0,
artist,Nonso Amadi,485812,TikTok_likes_daily,TikTok,global,,Q3_2025,net_change,1397230.0,likes,1396495.0,1396289.0
artist,Nonso Amadi,485812,TikTok_likes_daily,TikTok,global,,Q4_2024,net_change,1453.0,likes,512.0,
artist,Nonso Amadi,485812,TikTok_likes_daily,TikTok,global,,Q4_2025,net_change,523214.0,likes,-874016.0,521761.0
artist,Nonso Amadi,485812,Twitter_followers_daily,Twitter,global,,Q1_2024,net_change,251.0,followers,,
artist,Nonso Amadi,485812,Twitter_followers_daily,Twitter,global,,Q1_2025,net_change,1181.0,followers,-160.0,930.0
artist,Nonso Amadi,485812,Twitter_followers_daily,Twitter,global,,Q2_2024,net_change,2225.0,followers,1974.0,
artist,Nonso Amadi,485812,Twitter_followers_daily,Twitter,global,,Q2_2025,net_change,191.0,followers,-990.0,-2034.0
artist,Nonso Amadi,485812,Twitter_followers_daily,Twitter,global,,Q3_2024,net_change,1178.0,followers,-1047.0,
artist,Nonso Amadi,485812,Twitter_followers_daily,Twitter,global,,Q3_2025,net_change,-356.0,followers,-547.0,-1534.0
artist,Nonso Amadi,485812,Twitter_followers_daily,Twitter,global,,Q4_2024,net_change,1341.0,followers,163.0,
artist,Nonso Amadi,485812,Twitter_followers_daily,Twitter,global,,Q4_2025,net_change,457.0,followers,813.0,-884.0
artist,Nonso Amadi,485812,Wikipedia_views_daily,Wikipedia,global,,Q1_2024,sum,3453.0,views,,
artist,Nonso Amadi,485812,Wikipedia_views_daily,Wikipedia,global,,Q1_2025,sum,2162.0,views,189.0,-1291.0
artist,Nonso Amadi,485812,Wikipedia_views_daily,Wikipedia,global,,Q2_2024,sum,2883.0,views,-570.0,
artist,Nonso Amadi,485812,Wikipedia_views_daily,Wikipedia,global,,Q2_2025,sum,3012.0,views,850.0,129.0
artist,Nonso Amadi,485812,Wikipedia_views_daily,Wikipedia,global,,Q3_2024,sum,2369.0,views,-514.0,
artist,Nonso Amadi,485812,Wikipedia_views_daily,Wikipedia,global,,Q3_2025,sum,3452.0,views,440.0,1083.0
artist,Nonso Amadi,485812,Wikipedia_views_daily,Wikipedia,global,,Q4_2024,sum,1973.0,views,-396.0,
artist,Nonso Amadi,485812,Wikipedia_views_daily,Wikipedia,global,,Q4_2025,sum,4351.0,views,899.0,2378.0
artist,Nonso Amadi,485812,YouTube_subscribers_daily,YouTube,global,,Q1_2024,net_change,3000.0,subscribers,,
artist,Nonso Amadi,485812,YouTube_subscribers_daily,YouTube,global,,Q1_2025,net_change,1574.0,subscribers,108.0,-1426.0
artist,Nonso Amadi,485812,YouTube_subscribers_daily,YouTube,global,,Q2_2024,net_change,2153.0,subscribers,-847.0,
artist,Nonso Amadi,485812,YouTube_subscribers_daily,YouTube,global,,Q2_2025,net_change,2256.0,subscribers,682.0,103.0
artist,Nonso Amadi,485812,YouTube_subscribers_daily,YouTube,global,,Q3_2024,net_change,1531.0,subscribers,-622.0,
artist,Nonso Amadi,485812,YouTube_subscribers_daily,YouTube,global,,Q3_2025,net_change,28549.0,subscribers,26293.0,27018.0
artist,Nonso Amadi,485812,YouTube_subscribers_daily,YouTube,global,,Q4_2024,net_change,1466.0,subscribers,-65.0,
artist,Nonso Amadi,485812,YouTube_subscribers_daily,YouTube,global,,Q4_2025,net_change,1339.0,subscribers,-27210.0,-127.0
artist,ODUMODUBLVCK,3606151,Bandsintown_followers_daily,Bandsintown,global,,Q1_2025,net_change,754.0,followers,-1030.0,
artist,ODUMODUBLVCK,3606151,Bandsintown_followers_daily,Bandsintown,global,,Q2_2024,net_change,422.0,followers,,
artist,ODUMODUBLVCK,3606151,Bandsintown_followers_daily,Bandsintown,global,,Q2_2025,net_change,1386.0,followers,632.0,964.0
artist,ODUMODUBLVCK,3606151,Bandsintown_followers_daily,Bandsintown,global,,Q3_2024,net_change,683.0,followers,261.0,
artist,ODUMODUBLVCK,3606151,Bandsintown_followers_daily,Bandsintown,global,,Q3_2025,net_change,1870.0,followers,484.0,1187.0
artist,ODUMODUBLVCK,3606151,Bandsintown_followers_daily,Bandsintown,global,,Q4_2024,net_change,1784.0,followers,1101.0,
artist,ODUMODUBLVCK,3606151,Bandsintown_followers_daily,Bandsintown,global,,Q4_2025,net_change,768.0,followers,-1102.0,-1016.0
artist,ODUMODUBLVCK,3606151,Instagram_followers_daily,Instagram,global,,Q1_2024,net_change,238505.0,followers,,
artist,ODUMODUBLVCK,3606151,Instagram_followers_daily,Instagram,global,,Q1_2025,net_change,-72322.0,followers,-69547.0,-310827.0
artist,ODUMODUBLVCK,3606151,Instagram_followers_daily,Instagram,global,,Q2_2024,net_change,202573.0,followers,-35932.0,
artist,ODUMODUBLVCK,3606151,Instagram_followers_daily,Instagram,global,,Q2_2025,net_change,134601.0,followers,206923.0,-67972.0
artist,ODUMODUBLVCK,3606151,Instagram_followers_daily,Instagram,global,,Q3_2024,net_change,40051.0,followers,-162522.0,
artist,ODUMODUBLVCK,3606151,Instagram_followers_daily,Instagram,global,,Q3_2025,net_change,104305.0,followers,-30296.0,64254.0
artist,ODUMODUBLVCK,3606151,Instagram_followers_daily,Instagram,global,,Q4_2024,net_change,-2775.0,followers,-42826.0,
artist,ODUMODUBLVCK,3606151,Instagram_followers_daily,Instagram,global,,Q4_2025,net_change,82740.0,followers,-21565.0,85515.0
artist,ODUMODUBLVCK,3606151,Soundcloud_followers_daily,Soundcloud,global,,Q1_2024,net_change,792.0,followers,,
artist,ODUMODUBLVCK,3606151,Soundcloud_followers_daily,Soundcloud,global,,Q1_2025,net_change,416.0,followers,-15.0,-376.0
artist,ODUMODUBLVCK,3606151,Soundcloud_followers_daily,Soundcloud,global,,Q2_2024,net_change,613.0,followers,-179.0,
artist,ODUMODUBLVCK,3606151,Soundcloud_followers_daily,Soundcloud,global,,Q2_2025,net_change,483.0,followers,67.0,-130.0
artist,ODUMODUBLVCK,3606151,Soundcloud_followers_daily,Soundcloud,global,,Q3_2024,net_change,542.0,followers,-71.0,
artist,ODUMODUBLVCK,3606151,Soundcloud_followers_daily,Soundcloud,global,,Q3_2025,net_change,379.0,followers,-104.0,-163.0
artist,ODUMODUBLVCK,3606151,Soundcloud_followers_daily,Soundcloud,global,,Q4_2024,net_change,431.0,followers,-111.0,
artist,ODUMODUBLVCK,3606151,Soundcloud_followers_daily,Soundcloud,global,,Q4_2025,net_change,460.0,followers,81.0,29.0
artist,ODUMODUBLVCK,3606151,Spotify_followers_daily,Spotify,global,,Q1_2024,net_change,294509.0,followers,,
artist,ODUMODUBLVCK,3606151,Spotify_followers_daily,Spotify,global,,Q1_2025,net_change,290982.0,followers,-31247.0,-3527.0
artist,ODUMODUBLVCK,3606151,Spotify_followers_daily,Spotify,global,,Q2_2024,net_change,294849.0,followers,340.0,
artist,ODUMODUBLVCK,3606151,Spotify_followers_daily,Spotify,global,,Q2_2025,net_change,335427.0,followers,44445.0,40578.0
artist,ODUMODUBLVCK,3606151,Spotify_followers_daily,Spotify,global,,Q3_2024,net_change,357135.0,followers,62286.0,
artist,ODUMODUBLVCK,3606151,Spotify_followers_daily,Spotify,global,,Q3_2025,net_change,362245.0,followers,26818.0,5110.0
artist,ODUMODUBLVCK,3606151,Spotify_followers_daily,Spotify,global,,Q4_2024,net_change,322229.0,followers,-34906.0,
artist,ODUMODUBLVCK,3606151,Spotify_followers_daily,Spotify,global,,Q4_2025,net_change,457880.0,followers,95635.0,135651.0
artist,ODUMODUBLVCK,3606151,Spotify_monthly_listeners_daily,Spotify,global,,Q1_2024,net_change,-111727.0,listeners,,
artist,ODUMODUBLVCK,3606151,Spotify_monthly_listeners_daily,Spotify,global,,Q1_2025,net_change,-882440.0,listeners,-2543195.0,-770713.0
artist,ODUMODUBLVCK,3606151,Spotify_monthly_listeners_daily,Spotify,global,,Q2_2024,net_change,134524.0,listeners,246251.0,
artist,ODUMODUBLVCK,3606151,Spotify_monthly_listeners_daily,Spotify,global,,Q2_2025,net_change,360815.0,listeners,1243255.0,226291.0
artist,ODUMODUBLVCK,3606151,Spotify_monthly_listeners_daily,Spotify,global,,Q3_2024,net_change,438681.0,listeners,304157.0,
artist,ODUMODUBLVCK,3606151,Spotify_monthly_listeners_daily,Spotify,global,,Q3_2025,net_change,-229254.0,listeners,-590069.0,-667935.0
artist,ODUMODUBLVCK,3606151,Spotify_monthly_listeners_daily,Spotify,global,,Q4_2024,net_change,1660755.0,listeners,1222074.0,
artist,ODUMODUBLVCK,3606151,Spotify_monthly_listeners_daily,Spotify,global,,Q4_2025,net_change,536995.0,listeners,766249.0,-1123760.0
artist,ODUMODUBLVCK,3606151,TikTok_followers_daily,TikTok,global,,Q1_2024,net_change,4400.0,followers,,
artist,ODUMODUBLVCK,3606151,TikTok_followers_daily,TikTok,global,,Q1_2025,net_change,3975.0,followers,3675.0,-425.0
artist,ODUMODUBLVCK,3606151,TikTok_followers_daily,TikTok,global,,Q2_2024,net_change,-200.0,followers,-4600.0,
artist,ODUMODUBLVCK,3606151,TikTok_followers_daily,TikTok,global,,Q2_2025,net_change,-1246.0,followers,-5221.0,-1046.0
artist,ODUMODUBLVCK,3606151,TikTok_followers_daily,TikTok,global,,Q3_2024,net_change,-483.0,followers,-283.0,
artist,ODUMODUBLVCK,3606151,TikTok_followers_daily,TikTok,global,,Q3_2025,net_change,54967.0,followers,56213.0,55450.0
artist,ODUMODUBLVCK,3606151,TikTok_followers_daily,TikTok,global,,Q4_2024,net_change,300.0,followers,783.0,
artist,ODUMODUBLVCK,3606151,TikTok_followers_daily,TikTok,global,,Q4_2025,net_change,79950.0,followers,24983.0,79650.0
artist,ODUMODUBLVCK,3606151,TikTok_likes_daily,TikTok,global,,Q1_2024,net_change,8800.0,likes,,
artist,ODUMODUBLVCK,3606151,TikTok_likes_daily,TikTok,global,,Q1_2025,net_change,12067.0,likes,,3267.0
artist,ODUMODUBLVCK,3606151,TikTok_likes_daily,TikTok,global,,Q2_2024,net_change,3700.0,likes,-5100.0,
artist,ODUMODUBLVCK,3606151,TikTok_likes_daily,TikTok,global,,Q2_2025,net_change,-196742.0,likes,-208809.0,-200442.0
artist,ODUMODUBLVCK,3606151,TikTok_likes_daily,TikTok,global,,Q3_2024,net_change,3533.0,likes,-167.0,
artist,ODUMODUBLVCK,3606151,TikTok_likes_daily,TikTok,global,,Q3_2025,net_change,1129493.0,likes,1326235.0,1125960.0
artist,ODUMODUBLVCK,3606151,TikTok_likes_daily,TikTok,global,,Q4_2025,net_change,2466667.0,likes,1337174.0,
artist,ODUMODUBLVCK,3606151,Twitter_followers_daily,Twitter,global,,Q1_2024,net_change,4735.0,followers,,
artist,ODUMODUBLVCK,3606151,Twitter_followers_daily,Twitter,global,,Q1_2025,net_change,14985.0,followers,-12106.0,10250.0
artist,ODUMODUBLVCK,3606151,Twitter_followers_daily,Twitter,global,,Q2_2024,net_change,30261.0,followers,25526.0,
artist,ODUMODUBLVCK,3606151,Twitter_followers_daily,Twitter,global,,Q2_2025,net_change,55421.0,followers,40436.0,25160.0
artist,ODUMODUBLVCK,3606151,Twitter_followers_daily,Twitter,global,,Q3_2024,net_change,12372.0,followers,-17889.0,
artist,ODUMODUBLVCK,3606151,Twitter_followers_daily,Twitter,global,,Q3_2025,net_change,297869.0,followers,242448.0,285497.0
artist,ODUMODUBLVCK,3606151,Twitter_followers_daily,Twitter,global,,Q4_2024,net_change,27091.0,followers,14719.0,
artist,ODUMODUBLVCK,3606151,Twitter_followers_daily,Twitter,global,,Q4_2025,net_change,-35676.0,followers,-333545.0,-62767.0
artist,ODUMODUBLVCK,3606151,Wikipedia_views_daily,Wikipedia,global,,Q1_2024,sum,5188.0,views,,
artist,ODUMODUBLVCK,3606151,Wikipedia_views_daily,Wikipedia,global,,Q1_2025,sum,2433.0,views,,-2755.0
artist,ODUMODUBLVCK,3606151,Wikipedia_views_daily,Wikipedia,global,,Q2_2024,sum,3270.0,views,-1918.0,
artist,ODUMODUBLVCK,3606151,Wikipedia_views_daily,Wikipedia,global,,Q2_2025,sum,3588.0,views,1155.0,318.0
artist,ODUMODUBLVCK,3606151,YouTube_subscribers_daily,YouTube,global,,Q1_2024,net_change,35500.0,subscribers,,
artist,ODUMODUBLVCK,3606151,YouTube_subscribers_daily,YouTube,global,,Q1_2025,net_change,16500.0,subscribers,1167.0,-19000.0
artist,ODUMODUBLVCK,3606151,YouTube_subscribers_daily,YouTube,global,,Q2_2024,net_change,21000.0,subscribers,-14500.0,
artist,ODUMODUBLVCK,3606151,YouTube_subscribers_daily,YouTube,global,,Q2_2025,net_change,21167.0,subscribers,4667.0,167.0
artist,ODUMODUBLVCK,3606151,YouTube_subscribers_daily,YouTube,global,,Q3_2024,net_change,20500.0,subscribers,-500.0,
artist,ODUMODUBLVCK,3606151,YouTube_subscribers_daily,YouTube,global,,Q3_2025,net_change,23000.0,subscribers,1833.0,2500.0
artist,ODUMODUBLVCK,3606151,YouTube_subscribers_daily,YouTube,global,,Q4_2024,net_change,15333.0,subscribers,-5167.0,
artist,ODUMODUBLVCK,3606151,YouTube_subscribers_daily,YouTube,global,,Q4_2025,net_change,31786.0,subscribers,8786.0,16453.0
artist,Odunsi (The Engine),11587,Bandsintown_followers_daily,Bandsintown,global,,Q1_2024,net_change,206.0,followers,,
