period,artist_name,total_streaming_revenue_usd,nigeria_domestic_share_pct,domestic_revenue_usd,export_share_pct,gross_export_revenue_usd,gross_export_revenue_ngn,top_export_markets,source
Q2_2025,Flavour,717699.69,30,215309.91,70,502389.79,753584678.3,"US, UK, France, Ghana, South Africa",Chartmetric + SoundCharts + WIPO 2025 methodology
Q2_2025,Flavour N'abania,666218.73,30,199865.62,70,466353.11,699529667.1,"US, UK, France, Ghana, South Africa",Chartmetric + SoundCharts + WIPO 2025 methodology
Q2_2025,HarrySong,22353.49,30,6706.05,70,15647.44,23471159.67,"US, UK, France, Ghana, South Africa",Chartmetric + SoundCharts + WIPO 2025 methodology
Q2_2025,Ice Prince,56319.99,30,16896,70,39424,59135993.91,"US, UK, France, Ghana, South Africa",Chartmetric + SoundCharts + WIPO 2025 methodology
Q2_2025,Illbliss,12743.22,30,3822.97,70,8920.25,13380378.48,"US, UK, France, Ghana, South Africa",Chartmetric + SoundCharts + WIPO 2025 methodology
Q2_2025,Iyanya,62622.35,30,18786.7,70,43835.64,65753464.77,"US, UK, France, Ghana, South Africa",Chartmetric + SoundCharts + WIPO 2025 methodology
Q2_2025,Jesse Jagz,6151.17,30,1845.35,70,4305.82,6458733.54,"US, UK, France, Ghana, South Africa",Chartmetric + SoundCharts + WIPO 2025 methodology
Q2_2025,Joeboy,453203.4,30,135961.02,70,317242.38,475863575,"US, UK, France, Ghana, South Africa",Chartmetric + SoundCharts + WIPO 2025 methodology
Q2_2025,Johnny Drille,212766.99,30,63830.1,70,148936.9,223405342.7,"US, UK, France, Ghana, South Africa",Chartmetric + SoundCharts + WIPO 2025 methodology
Q2_2025,Khaid,176650.84,30,52995.25,70,123655.59,185483381,"US, UK, France, Ghana, South Africa",Chartmetric + SoundCharts + WIPO 2025 methodology
Q2_2025,King Sunny Ade,11251.35,30,3375.4,70,7875.94,11813917.5,"US, UK, France, Ghana, South Africa",Chartmetric + SoundCharts + WIPO 2025 methodology
Q2_2025,Kizz Daniel,448870.78,30,134661.23,70,314209.55,471314318.6,"US, UK, France, Ghana, South Africa",Chartmetric + SoundCharts + WIPO 2025 methodology
Q2_2025,Korede Bello,49752.13,30,14925.64,70,34826.49,52239739.44,"US, UK, France, Ghana, South Africa",Chartmetric + SoundCharts + WIPO 2025 methodology
Q2_2025,LADIPOE,77528.53,30,23258.56,70,54269.97,81404951.67,"US, UK, France, Ghana, South Africa",Chartmetric + SoundCharts + WIPO 2025 methodology
Q2_2025,Lady Donli,10091.08,30,3027.32,70,7063.75,10595632.32,"US, UK, France, Ghana, South Africa",Chartmetric + SoundCharts + WIPO 2025 methodology
Q2_2025,Lagbaja,1681.38,30,504.41,70,1176.96,1765447.11,"US, UK, France, Ghana, South Africa",Chartmetric + SoundCharts + WIPO 2025 methodology
Q2_2025,Libianca,480685.35,30,144205.61,70,336479.75,504719618.8,"US, UK, France, Ghana, South Africa",Chartmetric + SoundCharts + WIPO 2025 methodology
Q2_2025,Lil Kesh,61570.57,30,18471.17,70,43099.4,64649094.51,"US, UK, France, Ghana, South Africa",Chartmetric + SoundCharts + WIPO 2025 methodology
Q2_2025,Lojay,315005.08,30,94501.53,70,220503.56,330755339.3,"US, UK, France, Ghana, South Africa",Chartmetric + SoundCharts + WIPO 2025 methodology
Q2_2025,Lyta,35331.35,30,10599.41,70,24731.95,37097921.07,"US, UK, France, Ghana, South Africa",Chartmetric + SoundCharts + WIPO 2025 methodology
Q2_2025,M.I. Abaga,31538.56,30,9461.57,70,22076.99,33115485.06,"US, UK, France, Ghana, South Africa",Chartmetric + SoundCharts + WIPO 2025 methodology
Q2_2025,Magixx,105940.76,30,31782.23,70,74158.53,111237801.6,"US, UK, France, Ghana, South Africa",Chartmetric + SoundCharts + WIPO 2025 methodology
Q2_2025,Maleek Berry,95129.05,30,28538.72,70,66590.34,99885504.81,"US, UK, France, Ghana, South Africa",Chartmetric + SoundCharts + WIPO 2025 methodology
Q2_2025,Mannywellz,24196.86,30,7259.06,70,16937.8,25406700.48,"US, UK, France, Ghana, South Africa",Chartmetric + SoundCharts + WIPO 2025 methodology
Q2_2025,Mayorkun,149773.12,30,44931.94,70,104841.19,157261781.3,"US, UK, France, Ghana, South Africa",Chartmetric + SoundCharts + WIPO 2025 methodology
Q2_2025,Mohbad,96571.53,30,28971.46,70,67600.07,101400110.3,"US, UK, France, Ghana, South Africa",Chartmetric + SoundCharts + WIPO 2025 methodology
Q2_2025,Mr Eazi,258430.16,30,77529.05,70,180901.11,271351667.4,"US, UK, France, Ghana, South Africa",Chartmetric + SoundCharts + WIPO 2025 methodology
Q2_2025,Mr Real,2487.15,30,746.14,70,1741,2611503.09,"US, UK, France, Ghana, South Africa",Chartmetric + SoundCharts + WIPO 2025 methodology
