entity_name,variable_name,period_label,aggregation_rule,aggregated_value,first_value,last_value,obs_count
Olakira,Facebook_talks_daily,Q1_2026,sum,14.0,7.0,7.0,2
Olakira,Facebook_talks_daily,Q2_2025,sum,70.0,2.0,5.0,15
Olakira,Facebook_talks_daily,Q3_2025,sum,134.0,9.0,10.0,9
Olakira,Facebook_talks_daily,Q4_2025,sum,248.0,7.0,8.0,32
Olakira,Instagram_followers_daily,Q1_2025,net_change,-3128.0,481649.0,478521.0,74
Olakira,Instagram_followers_daily,Q1_2026,net_change,-721.0,467391.0,466670.0,3
Olakira,Instagram_followers_daily,Q2_2025,net_change,-4054.0,478402.0,474348.0,54
Olakira,Instagram_followers_daily,Q3_2025,net_change,402.0,471842.0,472244.0,4
Olakira,Instagram_followers_daily,Q4_2025,net_change,-219.0,470494.0,470275.0,4
Olakira,Spotify_followers_daily,Q1_2025,net_change,1472.0,30712.0,32184.0,180
Olakira,Spotify_followers_daily,Q1_2026,net_change,1020.0,36285.0,37305.0,90
Olakira,Spotify_followers_daily,Q2_2025,net_change,1391.0,32198.0,33589.0,182
Olakira,Spotify_followers_daily,Q3_2025,net_change,1325.0,33604.0,34929.0,184
Olakira,Spotify_followers_daily,Q4_2025,net_change,1323.0,34946.0,36269.0,184
Olakira,Spotify_monthly_listeners_daily,Q1_2025,net_change,-32472.0,304216.0,271744.0,180
Olakira,Spotify_monthly_listeners_daily,Q1_2026,net_change,-17395.0,369144.0,351749.0,90
Olakira,Spotify_monthly_listeners_daily,Q2_2025,net_change,60604.0,271411.0,332015.0,182
Olakira,Spotify_monthly_listeners_daily,Q3_2025,net_change,2842.0,332029.0,334871.0,92
Olakira,Spotify_monthly_listeners_daily,Q4_2025,net_change,34442.0,334348.0,368790.0,92
Olakira,Spotify_popularity_daily,Q1_2025,last_value,40.0,42.0,40.0,24
Olakira,Spotify_popularity_daily,Q1_2026,last_value,40.0,42.0,40.0,9
Olakira,Spotify_popularity_daily,Q2_2025,last_value,42.0,41.0,42.0,15
Olakira,Spotify_popularity_daily,Q3_2025,last_value,43.0,43.0,43.0,13
Olakira,Spotify_popularity_daily,Q4_2025,last_value,42.0,43.0,42.0,37
Olakira,TikTok_followers_daily,Q1_2025,net_change,1269.0,88400.0,89669.0,180
Olakira,TikTok_followers_daily,Q1_2026,net_change,567.0,91233.0,91800.0,90
Olakira,TikTok_followers_daily,Q2_2025,net_change,803.0,89677.0,90480.0,182
Olakira,TikTok_followers_daily,Q3_2025,net_change,281.0,90490.0,90771.0,92
Olakira,TikTok_followers_daily,Q4_2025,net_change,453.0,90772.0,91225.0,184
Olakira,TikTok_likes_daily,Q1_2025,net_change,899.0,99556.0,100455.0,180
Olakira,TikTok_likes_daily,Q1_2026,net_change,-384.0,80374.0,79990.0,90
Olakira,TikTok_likes_daily,Q2_2025,net_change,1178.0,100460.0,101638.0,182
Olakira,TikTok_likes_daily,Q3_2025,net_change,-6417.0,101643.0,95226.0,184
Olakira,TikTok_likes_daily,Q4_2025,net_change,-14851.0,95239.0,80388.0,184
Olakira,YouTube_channel_views_daily,Q1_2025,sum,26466363160.0,289079970.0,299836260.0,90
Olakira,YouTube_channel_views_daily,Q1_2026,sum,30707142030.0,336720900.0,345091170.0,90
Olakira,YouTube_channel_views_daily,Q2_2025,sum,27931113760.0,299989500.0,313564600.0,91
Olakira,YouTube_channel_views_daily,Q3_2025,sum,29411318580.0,313687740.0,325949860.0,92
Olakira,YouTube_channel_views_daily,Q4_2025,sum,30469088950.0,326067300.0,336590370.0,92
Olakira,YouTube_subscribers_daily,Q1_2025,net_change,8857.0,633143.0,642000.0,180
Olakira,YouTube_subscribers_daily,Q1_2026,net_change,3812.0,669188.0,673000.0,90
Olakira,YouTube_subscribers_daily,Q2_2025,net_change,10458.0,642167.0,652625.0,182
Olakira,YouTube_subscribers_daily,Q3_2025,net_change,9333.0,652750.0,662083.0,184
Olakira,YouTube_subscribers_daily,Q4_2025,net_change,6958.0,662167.0,669125.0,184
Olamide,Bandsintown_followers_daily,Q1_2025,net_change,1597.0,42228.0,43825.0,90
Olamide,Bandsintown_followers_daily,Q2_2025,net_change,2697.0,43825.0,46522.0,31
Olamide,Bandsintown_followers_daily,Q3_2025,net_change,3193.0,46685.0,49878.0,31
Olamide,Bandsintown_followers_daily,Q4_2025,net_change,1521.0,49952.0,51473.0,15
Olamide,Deezer_fans_daily,Q1_2025,net_change,0.0,34.0,34.0,24
Olamide,Deezer_fans_daily,Q1_2026,net_change,0.0,34.0,34.0,90
Olamide,Deezer_fans_daily,Q2_2025,net_change,0.0,34.0,34.0,16
Olamide,Deezer_fans_daily,Q3_2025,net_change,0.0,34.0,34.0,28
Olamide,Deezer_fans_daily,Q4_2025,net_change,0.0,34.0,34.0,83
Olamide,Facebook_followers_daily,Q1_2025,net_change,5722.0,3138154.0,3143876.0,57
Olamide,Facebook_followers_daily,Q1_2026,net_change,0.0,3200000.0,3200000.0,12
Olamide,Facebook_followers_daily,Q2_2025,net_change,-21835.0,3144052.0,3122217.0,14
Olamide,Facebook_followers_daily,Q3_2025,net_change,0.0,3000000.0,3000000.0,1
Olamide,Facebook_followers_daily,Q4_2025,net_change,0.0,3100000.0,3100000.0,17
Olamide,Facebook_likes_daily,Q1_2025,net_change,5722.0,3138154.0,3143876.0,57
Olamide,Facebook_likes_daily,Q1_2026,net_change,3248708.0,0.0,3248708.0,12
Olamide,Facebook_likes_daily,Q2_2025,net_change,-21835.0,3144052.0,3122217.0,14
Olamide,Facebook_likes_daily,Q3_2025,net_change,0.0,0.0,0.0,1
Olamide,Facebook_likes_daily,Q4_2025,net_change,0.0,0.0,0.0,17
Olamide,Facebook_talks_daily,Q1_2025,sum,889152.0,5162.0,7164.0,57
Olamide,Facebook_talks_daily,Q1_2026,sum,558101.0,98410.0,15026.0,12
Olamide,Facebook_talks_daily,Q2_2025,sum,93538.0,7414.0,6101.0,14
Olamide,Facebook_talks_daily,Q3_2025,sum,7311.0,7311.0,7311.0,1
Olamide,Facebook_talks_daily,Q4_2025,sum,1461155.0,199277.0,32526.0,17
Olamide,Instagram_followers_daily,Q1_2025,net_change,-73927.0,11211123.0,11137196.0,90
Olamide,Instagram_followers_daily,Q1_2026,net_change,-16441.0,11481713.0,11465272.0,89
Olamide,Instagram_followers_daily,Q2_2025,net_change,103947.0,11137377.0,11241324.0,88
Olamide,Instagram_followers_daily,Q3_2025,net_change,187274.0,11244246.0,11431520.0,60
Olamide,Instagram_followers_daily,Q4_2025,net_change,49932.0,11430948.0,11480880.0,82
Olamide,Soundcloud_followers_daily,Q1_2025,net_change,618.0,22049.0,22667.0,86
Olamide,Soundcloud_followers_daily,Q1_2026,net_change,751.0,25185.0,25936.0,90
Olamide,Soundcloud_followers_daily,Q2_2025,net_change,896.0,22674.0,23570.0,83
Olamide,Soundcloud_followers_daily,Q3_2025,net_change,856.0,23601.0,24457.0,90
Olamide,Soundcloud_followers_daily,Q4_2025,net_change,708.0,24470.0,25178.0,88
Olamide,Spotify_followers_daily,Q1_2025,net_change,254514.0,3101604.0,3356118.0,90
Olamide,Spotify_followers_daily,Q1_2026,net_change,321229.0,4560852.0,4882081.0,90
Olamide,Spotify_followers_daily,Q2_2025,net_change,348488.0,3358891.0,3707379.0,91
Olamide,Spotify_followers_daily,Q3_2025,net_change,404585.0,3711013.0,4115598.0,92
Olamide,Spotify_followers_daily,Q4_2025,net_change,437290.0,4118884.0,4556174.0,92
Olamide,Spotify_monthly_listeners_daily,Q1_2025,net_change,-383913.0,4164644.0,3780731.0,90
Olamide,Spotify_monthly_listeners_daily,Q1_2026,net_change,78575.0,4241669.0,4320244.0,90
Olamide,Spotify_monthly_listeners_daily,Q2_2025,net_change,1964604.0,3810738.0,5775342.0,91
Olamide,Spotify_monthly_listeners_daily,Q3_2025,net_change,-1568271.0,5805624.0,4237353.0,92
Olamide,Spotify_monthly_listeners_daily,Q4_2025,net_change,14100.0,4225531.0,4239631.0,92
Olamide,Spotify_popularity_daily,Q1_2025,last_value,68.0,70.0,68.0,65
Olamide,Spotify_popularity_daily,Q1_2026,last_value,69.0,71.0,69.0,74
Olamide,Spotify_popularity_daily,Q2_2025,last_value,77.0,68.0,77.0,35
Olamide,Spotify_popularity_daily,Q3_2025,last_value,73.0,77.0,73.0,86
Olamide,Spotify_popularity_daily,Q4_2025,last_value,71.0,73.0,71.0,80
Olamide,TikTok_followers_daily,Q1_2025,net_change,50283.0,2216384.0,2266667.0,90
Olamide,TikTok_followers_daily,Q1_2026,net_change,0.0,2800000.0,2800000.0,90
Olamide,TikTok_followers_daily,Q2_2025,net_change,250950.0,2267232.0,2518182.0,91
Olamide,TikTok_followers_daily,Q3_2025,net_change,220837.0,2522727.0,2743564.0,92
Olamide,TikTok_followers_daily,Q4_2025,net_change,55445.0,2744555.0,2800000.0,89
Olamide,TikTok_likes_daily,Q1_2025,net_change,380518.0,12528572.0,12909090.0,90
Olamide,TikTok_likes_daily,Q1_2026,net_change,266666.0,28433334.0,28700000.0,90
Olamide,TikTok_likes_daily,Q2_2025,net_change,6686364.0,12913636.0,19600000.0,91
Olamide,TikTok_likes_daily,Q3_2025,net_change,6850000.0,19750000.0,26600000.0,92
Olamide,TikTok_likes_daily,Q4_2025,net_change,1727778.0,26700000.0,28427778.0,92
Olamide,Twitter_followers_daily,Q1_2025,net_change,49843.0,7033048.0,7082891.0,71
Olamide,Twitter_followers_daily,Q1_2026,net_change,21758.0,7092750.0,7114508.0,79
Olamide,Twitter_followers_daily,Q2_2025,net_change,61350.0,7084019.0,7145369.0,71
Olamide,Twitter_followers_daily,Q3_2025,net_change,19414.0,7146149.0,7165563.0,64
Olamide,Twitter_followers_daily,Q4_2025,net_change,-72486.0,7165326.0,7092840.0,90
Olamide,Wikipedia_views_daily,Q1_2025,sum,31601.0,353.0,351.0,90
Olamide,Wikipedia_views_daily,Q1_2026,sum,30445.0,402.0,195.0,84
Olamide,Wikipedia_views_daily,Q2_2025,sum,53265.0,361.0,450.0,91
Olamide,Wikipedia_views_daily,Q3_2025,sum,32912.0,451.0,278.0,92
Olamide,Wikipedia_views_daily,Q4_2025,sum,37647.0,233.0,326.0,90
Olamide,YouTube_artist_daily_views,Q1_2025,sum,14910693.0,239538.0,209067.0,77
Olamide,YouTube_artist_daily_views,Q1_2026,sum,20914959.0,300413.0,267350.0,74
Olamide,YouTube_artist_daily_views,Q2_2025,sum,17411083.0,185858.0,517796.0,45
Olamide,YouTube_artist_daily_views,Q3_2025,sum,19605696.0,511612.0,643770.0,45
Olamide,YouTube_artist_daily_views,Q4_2025,sum,14199686.0,432186.0,361607.0,45
Olamide,YouTube_artist_monthly_views,Q1_2025,sum,447519055.0,8364958.0,4962330.0,77
Olamide,YouTube_artist_monthly_views,Q1_2026,sum,344113634.0,8613099.0,7694440.0,42
Olamide,YouTube_artist_monthly_views,Q2_2025,sum,405537853.0,5031924.0,17309123.0,45
Olamide,YouTube_artist_monthly_views,Q3_2025,sum,590725941.0,17855132.0,12709651.0,45
Olamide,YouTube_artist_monthly_views,Q4_2025,sum,434596330.0,12953064.0,8633752.0,45
Olamide,YouTube_channel_views_daily,Q1_2025,sum,45517971190.0,498925280.0,511664030.0,90
Olamide,YouTube_channel_views_daily,Q1_2026,sum,55228514940.0,603515700.0,622895700.0,90
Olamide,YouTube_channel_views_daily,Q2_2025,sum,47710884970.0,511829950.0,543113200.0,91
Olamide,YouTube_channel_views_daily,Q3_2025,sum,51457231150.0,543424900.0,577509600.0,92
Olamide,YouTube_channel_views_daily,Q4_2025,sum,54342994640.0,577902850.0,603257900.0,92
Olamide,YouTube_subscribers_daily,Q1_2025,net_change,17502.0,1232128.0,1249630.0,90
Olamide,YouTube_subscribers_daily,Q1_2026,net_change,7544.0,1402456.0,1410000.0,90
Olamide,YouTube_subscribers_daily,Q2_2025,net_change,72458.0,1249815.0,1322273.0,91
Olamide,YouTube_subscribers_daily,Q3_2025,net_change,48662.0,1322727.0,1371389.0,92
Olamide,YouTube_subscribers_daily,Q4_2025,net_change,30614.0,1371667.0,1402281.0,92
Olu Maintain,Deezer_fans_daily,Q1_2025,net_change,4.0,442.0,446.0,8
Olu Maintain,Deezer_fans_daily,Q1_2026,net_change,5.0,471.0,476.0,8
Olu Maintain,Deezer_fans_daily,Q2_2025,net_change,5.0,446.0,451.0,8
Olu Maintain,Deezer_fans_daily,Q3_2025,net_change,5.0,452.0,457.0,8
Olu Maintain,Deezer_fans_daily,Q4_2025,net_change,10.0,459.0,469.0,9
Olu Maintain,Instagram_followers_daily,Q1_2025,net_change,-2338.0,171326.0,168988.0,60
Olu Maintain,Instagram_followers_daily,Q2_2025,net_change,-1791.0,169047.0,167256.0,56
Olu Maintain,Instagram_followers_daily,Q4_2025,net_change,0.0,167001.0,167001.0,2
Olu Maintain,Spotify_followers_daily,Q1_2025,net_change,3560.0,79655.0,83215.0,180
Olu Maintain,Spotify_followers_daily,Q1_2026,net_change,939.0,94500.0,95439.0,90
Olu Maintain,Spotify_followers_daily,Q2_2025,net_change,2252.0,83259.0,85511.0,182
Olu Maintain,Spotify_followers_daily,Q3_2025,net_change,5801.0,85511.0,91312.0,184
Olu Maintain,Spotify_followers_daily,Q4_2025,net_change,3120.0,91352.0,94472.0,184
Olu Maintain,Spotify_monthly_listeners_daily,Q1_2025,net_change,-4407.0,84807.0,80400.0,180
Olu Maintain,Spotify_monthly_listeners_daily,Q1_2026,net_change,4418.0,104101.0,108519.0,90
Olu Maintain,Spotify_monthly_listeners_daily,Q2_2025,net_change,3148.0,80557.0,83705.0,182
Olu Maintain,Spotify_monthly_listeners_daily,Q3_2025,net_change,16716.0,83705.0,100421.0,184
Olu Maintain,Spotify_monthly_listeners_daily,Q4_2025,net_change,3522.0,100449.0,103971.0,184
Olu Maintain,Spotify_popularity_daily,Q1_2025,last_value,31.0,32.0,31.0,68
Olu Maintain,Spotify_popularity_daily,Q1_2026,last_value,36.0,36.0,36.0,1
Olu Maintain,Spotify_popularity_daily,Q2_2025,last_value,33.0,31.0,33.0,46
Olu Maintain,Spotify_popularity_daily,Q3_2025,last_value,35.0,35.0,35.0,3
Olu Maintain,Spotify_popularity_daily,Q4_2025,last_value,34.0,31.0,34.0,4
Olu Maintain,Wikipedia_views_daily,Q1_2025,sum,4868.0,23.0,28.0,174
Olu Maintain,Wikipedia_views_daily,Q1_2026,sum,2879.0,25.0,30.0,83
Olu Maintain,Wikipedia_views_daily,Q2_2025,sum,5364.0,43.0,19.0,182
Olu Maintain,Wikipedia_views_daily,Q3_2025,sum,5716.0,25.0,22.0,184
Olu Maintain,Wikipedia_views_daily,Q4_2025,sum,5254.0,29.0,22.0,184
Omah Lay,Bandsintown_followers_daily,Q1_2025,net_change,5172.0,33234.0,38406.0,90
Omah Lay,Bandsintown_followers_daily,Q2_2025,net_change,7663.0,38463.0,46126.0,31
Omah Lay,Bandsintown_followers_daily,Q3_2025,net_change,8331.0,46501.0,54832.0,29
Omah Lay,Bandsintown_followers_daily,Q4_2025,net_change,-55151.0,55151.0,0.0,13
Omah Lay,Deezer_fans_daily,Q1_2025,net_change,9738.0,291369.0,301107.0,90
Omah Lay,Deezer_fans_daily,Q1_2026,net_change,7320.0,330970.0,338290.0,90
Omah Lay,Deezer_fans_daily,Q2_2025,net_change,10240.0,301197.0,311437.0,88
Omah Lay,Deezer_fans_daily,Q3_2025,net_change,11050.0,311557.0,322607.0,91
Omah Lay,Deezer_fans_daily,Q4_2025,net_change,8192.0,322692.0,330884.0,92
Omah Lay,Facebook_followers_daily,Q1_2025,net_change,-6208.0,2630051.0,2623843.0,12
Omah Lay,Facebook_followers_daily,Q1_2026,net_change,-100000.0,2400000.0,2300000.0,68
Omah Lay,Facebook_followers_daily,Q2_2025,net_change,-23470.0,2623470.0,2600000.0,79
Omah Lay,Facebook_followers_daily,Q3_2025,net_change,-200000.0,2600000.0,2400000.0,60
Omah Lay,Facebook_followers_daily,Q4_2025,net_change,0.0,2400000.0,2400000.0,88
Omah Lay,Facebook_likes_daily,Q1_2025,net_change,-6208.0,2630051.0,2623843.0,12
Omah Lay,Facebook_likes_daily,Q1_2026,net_change,2378197.0,0.0,2378197.0,68
Omah Lay,Facebook_likes_daily,Q2_2025,net_change,-15391.0,2623470.0,2608079.0,79
Omah Lay,Facebook_likes_daily,Q3_2025,net_change,-2608079.0,2608079.0,0.0,60
Omah Lay,Facebook_likes_daily,Q4_2025,net_change,0.0,0.0,0.0,88
Omah Lay,Facebook_talks_daily,Q1_2025,sum,42856.0,4120.0,3654.0,12
Omah Lay,Facebook_talks_daily,Q1_2026,sum,357097.0,4459.0,4156.0,68
Omah Lay,Facebook_talks_daily,Q2_2025,sum,321427.0,3714.0,4275.0,79
Omah Lay,Facebook_talks_daily,Q3_2025,sum,242061.0,4275.0,3067.0,60
Omah Lay,Facebook_talks_daily,Q4_2025,sum,536498.0,2768.0,4263.0,88
Omah Lay,Instagram_followers_daily,Q1_2025,net_change,-137108.0,5035256.0,4898148.0,89
Omah Lay,Instagram_followers_daily,Q1_2026,net_change,149644.0,4838970.0,4988614.0,89
Omah Lay,Instagram_followers_daily,Q2_2025,net_change,-52785.0,4897353.0,4844568.0,88
Omah Lay,Instagram_followers_daily,Q3_2025,net_change,-21687.0,4843886.0,4822199.0,60
Omah Lay,Instagram_followers_daily,Q4_2025,net_change,14346.0,4821233.0,4835579.0,82
Omah Lay,Soundcloud_followers_daily,Q1_2025,net_change,1976.0,49132.0,51108.0,88
Omah Lay,Soundcloud_followers_daily,Q1_2026,net_change,1700.0,56699.0,58399.0,90
Omah Lay,Soundcloud_followers_daily,Q2_2025,net_change,2010.0,51127.0,53137.0,87
Omah Lay,Soundcloud_followers_daily,Q3_2025,net_change,1810.0,53158.0,54968.0,92
Omah Lay,Soundcloud_followers_daily,Q4_2025,net_change,1694.0,54989.0,56683.0,84
Omah Lay,Spotify_followers_daily,Q1_2025,net_change,439750.0,3820627.0,4260377.0,90
Omah Lay,Spotify_followers_daily,Q1_2026,net_change,595915.0,5994297.0,6590212.0,90
Omah Lay,Spotify_followers_daily,Q2_2025,net_change,550723.0,4265271.0,4815994.0,91
Omah Lay,Spotify_followers_daily,Q3_2025,net_change,541733.0,4820701.0,5362434.0,92
Omah Lay,Spotify_followers_daily,Q4_2025,net_change,619293.0,5367840.0,5987133.0,92
Omah Lay,Spotify_monthly_listeners_daily,Q1_2025,net_change,-487669.0,9624299.0,9136630.0,90
Omah Lay,Spotify_monthly_listeners_daily,Q1_2026,net_change,397605.0,10919378.0,11316983.0,90
Omah Lay,Spotify_monthly_listeners_daily,Q2_2025,net_change,2433628.0,9159195.0,11592823.0,91
Omah Lay,Spotify_monthly_listeners_daily,Q3_2025,net_change,-1169998.0,11592510.0,10422512.0,92
Omah Lay,Spotify_monthly_listeners_daily,Q4_2025,net_change,496847.0,10417350.0,10914197.0,92
Omah Lay,Spotify_popularity_daily,Q1_2025,last_value,74.0,76.0,74.0,63
Omah Lay,Spotify_popularity_daily,Q1_2026,last_value,76.0,76.0,76.0,84
Omah Lay,Spotify_popularity_daily,Q2_2025,last_value,78.0,75.0,78.0,39
Omah Lay,Spotify_popularity_daily,Q3_2025,last_value,77.0,78.0,77.0,91
Omah Lay,Spotify_popularity_daily,Q4_2025,last_value,76.0,77.0,76.0,83
Omah Lay,TikTok_followers_daily,Q1_2025,net_change,39910.0,2632287.0,2672197.0,90
Omah Lay,TikTok_followers_daily,Q1_2026,net_change,47059.0,2752941.0,2800000.0,90
Omah Lay,TikTok_followers_daily,Q2_2025,net_change,-57940.0,2672646.0,2614706.0,91
Omah Lay,TikTok_followers_daily,Q3_2025,net_change,49211.0,2611765.0,2660976.0,92
Omah Lay,TikTok_followers_daily,Q4_2025,net_change,89976.0,2661789.0,2751765.0,92
Omah Lay,TikTok_likes_daily,Q1_2025,net_change,285822.0,13753572.0,14039394.0,90
Omah Lay,TikTok_likes_daily,Q1_2026,net_change,1038462.0,8761538.0,9800000.0,90
Omah Lay,TikTok_likes_daily,Q2_2025,net_change,-6920726.0,14042424.0,7121698.0,91
Omah Lay,TikTok_likes_daily,Q3_2025,net_change,108937.0,7122642.0,7231579.0,92
Omah Lay,TikTok_likes_daily,Q4_2025,net_change,1522604.0,7235088.0,8757692.0,92
Omah Lay,Twitter_followers_daily,Q1_2025,net_change,-5357.0,2646381.0,2641024.0,70
Omah Lay,Twitter_followers_daily,Q1_2026,net_change,1440.0,2713274.0,2714714.0,7
Omah Lay,Twitter_followers_daily,Q2_2025,net_change,26873.0,2641683.0,2668556.0,71
Omah Lay,Twitter_followers_daily,Q3_2025,net_change,11758.0,2668631.0,2680389.0,64
Omah Lay,Twitter_followers_daily,Q4_2025,net_change,-242.0,2680327.0,2680085.0,8
Omah Lay,Wikipedia_views_daily,Q1_2025,sum,38898.0,431.0,362.0,90
Omah Lay,Wikipedia_views_daily,Q1_2026,sum,70225.0,532.0,1105.0,82
Omah Lay,Wikipedia_views_daily,Q2_2025,sum,63963.0,488.0,484.0,88
Omah Lay,Wikipedia_views_daily,Q3_2025,sum,51275.0,467.0,492.0,85
Omah Lay,Wikipedia_views_daily,Q4_2025,sum,47329.0,428.0,514.0,86
Omah Lay,YouTube_channel_views_daily,Q1_2025,sum,92572956060.0,994202600.0,1066120700.0,90
Omah Lay,YouTube_channel_views_daily,Q1_2026,sum,121090135200.0,1305661400.0,1376719500.0,90
Omah Lay,YouTube_channel_views_daily,Q2_2025,sum,100766062800.0,1067138300.0,1146944400.0,91
Omah Lay,YouTube_channel_views_daily,Q3_2025,sum,109479667800.0,1148098600.0,1227131300.0,92
Omah Lay,YouTube_channel_views_daily,Q4_2025,sum,116390926500.0,1227949600.0,1304729200.0,92
Omah Lay,YouTube_subscribers_daily,Q1_2025,net_change,87083.0,2216250.0,2303333.0,90
Omah Lay,YouTube_subscribers_daily,Q1_2026,net_change,73636.0,2606364.0,2680000.0,90
Omah Lay,YouTube_subscribers_daily,Q2_2025,net_change,97222.0,2304445.0,2401667.0,91
Omah Lay,YouTube_subscribers_daily,Q3_2025,net_change,104667.0,2403333.0,2508000.0,92
Omah Lay,YouTube_subscribers_daily,Q4_2025,net_change,96455.0,2509000.0,2605455.0,92
Oritsefemi,Spotify_popularity_daily,Q1_2025,last_value,0.0,0.0,0.0,2
Oritsefemi,Spotify_popularity_daily,Q1_2026,last_value,0.0,0.0,0.0,1
Oritsefemi,Spotify_popularity_daily,Q2_2025,last_value,0.0,0.0,0.0,1
Oritsefemi,Spotify_popularity_daily,Q3_2025,last_value,0.0,0.0,0.0,3
Oritsefemi,Spotify_popularity_daily,Q4_2025,last_value,0.0,0.0,0.0,2
Oxlade,Bandsintown_followers_daily,Q1_2025,net_change,1550.0,12173.0,13723.0,90
Oxlade,Bandsintown_followers_daily,Q2_2025,net_change,2033.0,13723.0,15756.0,31
Oxlade,Bandsintown_followers_daily,Q3_2025,net_change,2152.0,15860.0,18012.0,31
Oxlade,Bandsintown_followers_daily,Q4_2025,net_change,972.0,18094.0,19066.0,15
Oxlade,Deezer_fans_daily,Q1_2025,net_change,3166.0,94748.0,97914.0,85
Oxlade,Deezer_fans_daily,Q1_2026,net_change,0.0,108742.0,108742.0,1
Oxlade,Deezer_fans_daily,Q2_2025,net_change,3538.0,97949.0,101487.0,87
Oxlade,Deezer_fans_daily,Q3_2025,net_change,3233.0,101526.0,104759.0,92
Oxlade,Deezer_fans_daily,Q4_2025,net_change,976.0,104779.0,105755.0,13
Oxlade,Facebook_followers_daily,Q1_2025,net_change,14617.0,361188.0,375805.0,56
Oxlade,Facebook_followers_daily,Q1_2026,net_change,43000.0,363000.0,406000.0,40
Oxlade,Facebook_followers_daily,Q2_2025,net_change,4108.0,375880.0,379988.0,14
Oxlade,Facebook_followers_daily,Q3_2025,net_change,-8000.0,367000.0,359000.0,40
Oxlade,Facebook_followers_daily,Q4_2025,net_change,4000.0,359000.0,363000.0,85
Oxlade,Facebook_likes_daily,Q1_2025,net_change,14617.0,361188.0,375805.0,56
Oxlade,Facebook_likes_daily,Q1_2026,net_change,406804.0,0.0,406804.0,40
Oxlade,Facebook_likes_daily,Q2_2025,net_change,4108.0,375880.0,379988.0,14
Oxlade,Facebook_likes_daily,Q3_2025,net_change,0.0,0.0,0.0,40
Oxlade,Facebook_likes_daily,Q4_2025,net_change,0.0,0.0,0.0,85
Oxlade,Facebook_talks_daily,Q1_2025,sum,345513.0,1388.0,7811.0,56
Oxlade,Facebook_talks_daily,Q1_2026,sum,960986.0,12794.0,3534.0,40
Oxlade,Facebook_talks_daily,Q2_2025,sum,158407.0,6932.0,16014.0,14
Oxlade,Facebook_talks_daily,Q3_2025,sum,51209.0,2071.0,847.0,40
Oxlade,Facebook_talks_daily,Q4_2025,sum,529161.0,804.0,20672.0,85
Oxlade,Instagram_followers_daily,Q1_2025,net_change,-12225.0,1766013.0,1753788.0,88
Oxlade,Instagram_followers_daily,Q1_2026,net_change,22836.0,1788602.0,1811438.0,89
Oxlade,Instagram_followers_daily,Q2_2025,net_change,180857.0,1753764.0,1934621.0,89
Oxlade,Instagram_followers_daily,Q3_2025,net_change,-107270.0,1933826.0,1826556.0,60
Oxlade,Instagram_followers_daily,Q4_2025,net_change,-36867.0,1825804.0,1788937.0,82
Oxlade,Soundcloud_followers_daily,Q1_2025,net_change,307.0,20292.0,20599.0,7
Oxlade,Soundcloud_followers_daily,Q1_2026,net_change,453.0,22181.0,22634.0,90
Oxlade,Soundcloud_followers_daily,Q2_2025,net_change,589.0,20683.0,21272.0,24
Oxlade,Soundcloud_followers_daily,Q3_2025,net_change,464.0,21273.0,21737.0,18
Oxlade,Soundcloud_followers_daily,Q4_2025,net_change,419.0,21759.0,22178.0,65
Oxlade,Spotify_followers_daily,Q1_2025,net_change,125302.0,1186480.0,1311782.0,90
Oxlade,Spotify_followers_daily,Q1_2026,net_change,67666.0,1573250.0,1640916.0,90
Oxlade,Spotify_followers_daily,Q2_2025,net_change,109512.0,1313002.0,1422514.0,91
Oxlade,Spotify_followers_daily,Q3_2025,net_change,89654.0,1423508.0,1513162.0,92
Oxlade,Spotify_followers_daily,Q4_2025,net_change,58517.0,1513895.0,1572412.0,92
Oxlade,Spotify_monthly_listeners_daily,Q1_2025,net_change,-445852.0,4826362.0,4380510.0,90
Oxlade,Spotify_monthly_listeners_daily,Q1_2026,net_change,263723.0,4219044.0,4482767.0,90
Oxlade,Spotify_monthly_listeners_daily,Q2_2025,net_change,426549.0,4397874.0,4824423.0,91
Oxlade,Spotify_monthly_listeners_daily,Q3_2025,net_change,-362004.0,4829655.0,4467651.0,92
Oxlade,Spotify_monthly_listeners_daily,Q4_2025,net_change,-231900.0,4452766.0,4220866.0,92
Oxlade,Spotify_popularity_daily,Q1_2025,last_value,65.0,67.0,65.0,80
Oxlade,Spotify_popularity_daily,Q1_2026,last_value,62.0,63.0,62.0,79
Oxlade,Spotify_popularity_daily,Q2_2025,last_value,66.0,65.0,66.0,59
Oxlade,Spotify_popularity_daily,Q3_2025,last_value,65.0,66.0,65.0,86
Oxlade,Spotify_popularity_daily,Q4_2025,last_value,63.0,65.0,63.0,79
Oxlade,TikTok_followers_daily,Q1_2025,net_change,23529.0,1676471.0,1700000.0,90
Oxlade,TikTok_followers_daily,Q1_2026,net_change,0.0,1700000.0,1700000.0,90
Oxlade,TikTok_followers_daily,Q2_2025,net_change,0.0,1700000.0,1700000.0,91
Oxlade,TikTok_followers_daily,Q3_2025,net_change,0.0,1700000.0,1700000.0,91
Oxlade,TikTok_followers_daily,Q4_2025,net_change,0.0,1700000.0,1700000.0,89
Oxlade,TikTok_likes_daily,Q1_2025,net_change,3305000.0,22520000.0,25825000.0,90
Oxlade,TikTok_likes_daily,Q1_2026,net_change,1871428.0,29000000.0,30871428.0,90
